BusStopCode,RATIO,TOTAL,Description,Latitude,Longitude
58519,191.70506912442394,21522,OPP BLK 104B,1.44973306,103.831062
77309,191.6616676664667,14586,Opp Blk 778,1.37437639672106,103.93874482147835
46719,191.55561599129726,21441,Givaudan S'pore,1.45490953729339,103.80106314214777
28389,191.36315102621901,24559,Opp Blk 515,1.34646209983221,103.72147231551902
65269,191.34571222360736,44404,Blk 162B,1.39671015437474,103.91467219472072
40311,191.19170984455957,3372,Blk 439C,1.35730456918268,103.73890781029746
56059,191.16025176850667,52272,Bef Tagore Rd,1.38268805765919,103.82604547355085
17129,191.13533326902672,30182,Aft NUS High Sch,1.30514136653386,103.76985839745124
62179,190.80851063829786,3417,Blk 421,1.34864500235611,103.8748318800615
43371,190.65414863134794,47676,Blk 109,1.34682313984594,103.74590277613717
65089,190.61857596710897,15551,Opp Blk 296,1.4013394838038,103.90580511592151
58191,190.59322033898306,3429,Aft Wellington Rd,1.45875202875202,103.82875514072087
15111,190.57547956630526,3484,Sci Pk 2/The Galen,1.28676277798099,103.78484166701072
67339,190.36281179138322,7683,Opp Blk 200B,1.38648038153055,103.89269086108794
21561,190.32862772102987,75889,Blk 158,1.32889315236799,103.72274321247575
93019,189.90650639190994,30388,Neptune Ct,1.30787614366531,103.92111718654822
11021,189.62264150943395,81969,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484
50229,189.56551998409225,58249,Balestier Twrs,1.32095764720403,103.85283489560972
67071,189.5396629675298,28178,Bef Gerald Dr,1.38224166699882,103.87700083300696
16199,189.25698059630855,6112,NUS Fac Of Design & Env,1.29639303583424,103.77072917887465
23139,189.20657612580413,4046,Bef Lok Yang Way,1.32517166702255,103.68414777801725
99109,189.18705603788476,3664,Opp Govt Chalets,1.39120638899594,103.98181999999792
49019,189.15046059365403,2825,Kim Hock Corp Pte Ltd,1.41054305509663,103.75244718246053
95019,189.00792486058117,19693,Aft Changi Airport PTB2,1.34794299896363,103.98488339642644
54248,188.84070979769385,209164,Blk 324,1.36875490594243,103.84661006967286
92241,188.7608069164265,51102,Amber Gdns,1.30178441800843,103.9009525469614
62161,188.62781954887217,3071,St.Gabriel's Sec Sch,1.34750333302055,103.87601972203167
58531,188.49102423694112,60586,BLK 129A,1.44543806,103.8323
64499,188.34695633469562,53621,Regentville,1.3748828566071,103.87828864496953
78059,188.27909988667636,89035,Blk 210,1.36677606799955,103.96113744871693
82229,188.17905258583224,6631,Kg Ubi CC,1.31753161766428,103.90052963468462
26451,188.12330009066181,3178,Bef Tuas Sth Ave 5,1.29689770170555,103.62977787735203
19021,187.9322033898305,12741,SP SMA,1.30965490194051,103.7812018067838
10361,187.66298397531602,57803,Cendex Ctr,1.28038092060065,103.82353025808791
63291,187.6330228403726,112709,Opp Blk 115,1.35225002342978,103.88785804760475
80149,187.58965442295153,39696,S.A. Deaf,1.3074963710946,103.8798058337351
80101,187.57354590472247,166669,Kallang Stn/Opp Blk 2C,1.31251933500742,103.87153830811837
47571,187.40470397404704,35437,Blk 618,1.43349024051919,103.79639715585557
25531,187.34491315136478,1158,ST KINETICS,1.332349,103.645156
18011,187.3025641025641,28012,Aft Hortpark,1.28087089714667,103.8021033300325
75419,187.28866624921727,4588,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406
54589,187.2620494127177,70925,Blk 555,1.37173441613541,103.85671893941708
77219,187.2168284789644,23075,Opp Blk 626,1.3805766269449,103.94064766803564
45319,187.18609143593045,31220,Blk 530,1.39292754317447,103.74210769996479
44869,186.8829568788501,34928,BEF BLK 629A MSCP,1.38658738981297,103.75886226371927
46621,186.814736471003,32542,Blk 335,1.42955535916481,103.78064562823636
65159,186.51500938086306,24434,Cove Stn Exit A,1.39856872266182,103.90665292741664
26029,186.41304347826087,527,CHIA HOCK TRADING CO,1.317805,103.647257
44079,186.34511372897683,38648,Opp Blk 464,1.37657500784909,103.73634658951725
24401,186.32478632478632,670,Opp Hoe Huat Engrg,1.30031638897466,103.66355777798681
28031,186.07994587585276,50742,Bef The Synergy,1.32790100001681,103.75101499996688
64019,185.5733707699128,77299,Blk 302,1.368308353364,103.89393838248249
47189,185.25345622119815,619,K.U.S. Holdings,1.45900316740952,103.80129287195832
63019,185.2248013847588,64264,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434
56201,185.08343508343506,14009,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401025
18131,185.03046127067014,19650,Science Pk,1.28950073498414,103.7918327963467
28709,184.63665086887835,7207,Bef Old Toh Tuck Rd,1.331639972025,103.75734406053928
77071,184.49712208421693,37565,Blk 633,1.37810945408117,103.94127900809487
52369,184.31980431752893,99964,Blk 237,1.34001833298065,103.85273333299853
27069,184.2987804878049,3730,Blk 41,1.35008972199881,103.68418444402793
43449,184.25172678434382,37038,Blk 258,1.35150377570255,103.7590516971924
92149,184.10517387616625,16748,St. Patrick's Green,1.30928064742874,103.91434517290193
96169,184.0852736147716,182164,Simei Stn,1.34226222202581,103.95346611100372
16189,184.00566698978452,38088,Information Technology,1.29736100001827,103.77284799997702
27501,183.97777263255384,12265,NTUC HEALTH NURSING HME,1.34097116721964,103.69167107077278
25791,183.5868694955965,3542,BEF TUAS STH AVE 10,1.28207,103.636168
99119,183.2116788321168,1552,Opp Changi Golf Club,1.39154974647967,103.98437037471184
14171,183.18804483188046,6822,Opp Yeo's Bldg,1.27145959833005,103.80654857059398
44041,183.1853674189753,52950,Ten Mile Junction Stn,1.3809505774787,103.7603697770399
67539,183.04017774486206,15287,Blk 122C,1.38772020397705,103.90661294770753
11031,182.98119041484154,21965,Opp Queen's Cl,1.29119666696879,103.80045500000118
45351,182.96184359652437,7490,Blk 634,1.39635349170474,103.74947902253896
25391,182.9268292682927,116,Bef Pioneer Rd,1.32896999391116,103.63704332757345
58439,182.87671232876713,413,Innova JC,1.42857896419364,103.78833922258168
98089,182.67857142857142,1583,Bef Jln Batalong,1.36163640696695,103.96414293864342
15199,182.6491029578148,34975,Opp Currency Hse,1.27604240853686,103.79318399639808
78111,182.52223588111937,78140,Blk 479,1.37545781179514,103.95798631897796
47091,182.23930613049478,14318,Bef Senoko Cres,1.4645966256977,103.80602561139148
28379,182.02914193200218,10452,Aft Jurong West St 51,1.34513639882838,103.72426131705271
70091,181.77570093457945,5427,Opp Traffic Police,1.33071735944004,103.89091372491255
12051,181.352393189849,17517,Pine Gr Condo,1.3204289505949,103.7750613105408
54247,181.3410577033383,49049,Blk 322,1.36873836498602,103.84719306132868
31171,181.25,135,Opp Jln Berseri,1.37240788349149,103.70418696765007
14281,181.17626445508702,48143,Safra Mt Faber,1.27699671573899,103.81804377490617
10101,180.7200735109849,33605,OPP BT MERAH SEC SCH,1.28506195168861,103.8137833011436
58181,180.61002178649238,1288,Sembawang Drug Rehab Ctr,1.45964275024639,103.82625715308492
67409,180.5885996537649,353334,Sengkang Stn,1.3923391568303,103.89606816606354
43701,180.34235229155163,20308,Blk 225,1.34847060052694,103.75201666213025
17009,180.2482488112105,777361,Clementi Int,1.31491572870629,103.76412225438476
63031,180.03608697650898,243665,Kovan Stn Exit B,1.36050444441455,103.88535194446017
11119,180.033407139805,72089,Farrer Rd Stn Exit A,1.31747833490912,103.80785606728587
49049,179.98647734956052,4141,Sim Hup Co,1.420040467845,103.75074630835057
11231,179.92881154834885,14156,Aft Estoril Mans,1.31115316310297,103.80119919777994
27349,179.84464008285863,27019,Blk 745,1.34680805601666,103.69781805598312
57031,179.6146327841385,10013,Nee Soon Driclad Ctr,1.40705411971506,103.82012256385369
55179,179.20201068174677,26661,OPP CASTLE GREEN,1.38573179925587,103.84259428959234
53071,179.05759162303664,17589,Opp Flame Tree Pk,1.36063333692202,103.82834252087906
67289,178.875,13386,Opp Blk 405C,1.38966431065207,103.8732873820409
96059,178.8572607260726,13519,Changi Ct,1.34351280089212,103.96217940266345
53009,178.82512274895205,714389,Bishan Int,1.35045541249544,103.84988083722291
27539,178.63568215892053,14868,BEF XINGNAN PR SCH,1.34071614464901,103.6868923374865
28639,178.53742589293537,95374,Blk 288E,1.34045649755771,103.74395996871245
43769,178.17083692838654,6448,Dulwich Coll/Blk 445,1.35151426989451,103.73781565466237
12091,177.91104447776112,111220,SIM HQ,1.32918315486756,103.7771471166854
53171,177.72763472259092,10462,Blk 23,1.35466138896969,103.83630694400975
67461,177.68748217850015,19477,Aft Sengkang East Ave,1.38575273465234,103.89121528705635
40071,177.6693105552166,18204,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999
23519,177.61377613776136,4514,Opp FairPrice Hub,1.32479352408668,103.6793660000188
59211,177.48608119640753,68281,Blk 289,1.44037027798466,103.8381736110171
24299,177.35670298436762,5855,Aft Gul Way,1.31215859373419,103.67165007095036
43452,177.24867724867727,1572,AFT BT BATOK WEST AVE 3,1.348526111,103.7385769
43749,177.21291866028707,4635,Opp Bt View Sec Sch,1.34661217154358,103.75163638787585
64159,177.00248518447717,14490,Bef Greenwich Dr,1.36751138265993,103.9099923734176
58269,176.9482240678565,31345,OPP VISIONAIRE,1.44702361616489,103.82761997468876
46049,176.57266811279825,3825,Globalfoundries,1.43689983237469,103.76460658875827
59079,176.43583467971996,518425,Yishun Stn,1.42926606883551,103.83516195358482
45321,176.325623349011,343108,Yew Tee Stn,1.39740269682477,103.74755489070483
95129,176.2908658107321,218209,Changi Airport PTB2,1.35509298857124,103.9892195407387
96069,176.21443298969072,33491,Mera Terr P/G,1.34665000850794,103.96311235602505
71339,175.67567567567568,1836,OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516
67391,175.26729752980214,44797,Blk 333B,1.39425676218487,103.89144488028346
17329,175.2630726890076,17003,Blk 705,1.30505055600585,103.76058388902574
53091,175.24148449415353,5414,Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758
45369,174.98306105548446,36526,Blk 765,1.3925860608387,103.75002597798891
11369,174.93202546893824,159763,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467
53161,174.65224111282845,24878,Opp Blk 254,1.36221142414319,103.84214462138529
57011,174.4206008583691,9591,Opp Springleaf Nature Pk,1.40015725353057,103.81717214668784
55139,174.34148530401617,61137,BLK 641,1.37894011617745,103.84007487448596
12079,174.10064871240417,27887,Opp Blk 116,1.32383187575187,103.77263094375739
18119,174.0372213009029,14872,Opp Fairfield Meth Pr Sch,1.30004638896912,103.78466749999943
44239,173.97876552096454,30450,Opp Zhenghua Pr Sch,1.37846111098819,103.76983083299403
66349,173.963133640553,49938,Opp Daikin S'pore,1.37082760014108,103.86541771672718
93111,173.8362760834671,3412,Bef Elite Pk Ave,1.31451280258696,103.92278173877762
44201,173.83463338533542,43882,Aft Petir Stn,1.37732275970527,103.7672668951858
21661,173.80791570984735,20270,Yuan Ching Sec Sch,1.34176560473259,103.72141430185464
77319,173.6569669837717,19561,Opp Blks 771/772,1.37554666701554,103.93754166696733
20109,173.34261469106337,82462,Blk 203,1.32085220079341,103.76206999856427
65611,173.3142037302726,1905,Nibong Stn Exit B,1.41138059190012,103.9003025582472
13069,173.16387123658714,26221,RV RESIDENCES,1.29488000002792,103.82880805602646
23331,172.96983758700696,2353,Opp JP Nelson,1.30689333299079,103.67584222201577
75249,172.96583968026545,36198,Temasek Poly West G,1.34791499671757,103.93017010145029
44149,172.77418830509163,67127,Opp Phoenix Stn,1.37798495709362,103.75776732086608
59139,172.70000000000002,79083,Aft Chong Pang CC,1.43140749331253,103.82955664267413
42149,172.58409488625318,14019,Aft Bt Timah Rd,1.33607426889198,103.77862313710679
25231,172.4755700325733,1673,Opp Asia-Pacific Brewery,1.3386589540233,103.64740272813636
24499,172.43243243243242,2016,Panasonic Ind Devices,1.32598700998791,103.67439565139507
64039,172.412109375,55790,Blk 434,1.37668753222312,103.89393761218089
77239,172.03910896079023,26989,Blk 643,1.37741830757924,103.93793201117523
92191,171.91887675507022,1743,Opp CP C3,1.30244833118536,103.91471180502236
46931,171.55610663360198,21901,Opp W'Lands Spectrum 1,1.45305389773625,103.80789928421208
75379,171.55172413793102,11655,Bef Tampines Ave 5,1.35943002306953,103.9309897702735
12029,171.2641133495683,12253,Opp Moonbeam Wk,1.31958369390988,103.7824392109149
64331,170.9406734366649,50693,Blk 508,1.37143555507852,103.88805955105329
57139,170.91159744959504,15721,Aft Jln Kemuning,1.43795662145081,103.8255962797174
76391,170.85198144682238,33285,Blk 418,1.35844376751138,103.947541136035
14359,170.82539682539684,17062,Blk 50,1.27289055599998,103.81035027797056
11439,170.57134442644676,36749,Blk 92,1.30606472198412,103.80029777801455
10431,170.54764984907285,6274,ENABLING VILLAGE,1.28708384358883,103.81399869917512
56061,170.42410714285714,2423,Aft Tagore Dr,1.38514751918468,103.82287451682392
13119,170.3489306962534,16813,Opp Great World City,1.29362677394379,103.83283853530904
44619,170.0973574408901,33014,Blk 506,1.38695072395596,103.76763574907523
66141,170.0,5994,Bef Yio Chu Kang Rd,1.36311828855893,103.87239656838271
21469,169.89553656220323,5684,Bef Chia Ping Rd,1.32747500002724,103.71808527797025
47819,169.85352560463267,23766,Opp W'Lands Sunny Food,1.4625580134543,103.81005089658552
14031,169.7282658588084,58763,St. Theresa's Convent,1.27624277802151,103.82306027800865
56029,169.6940726577438,28210,Bef Sembawang Hill FC,1.37359500001635,103.82870000002058
64029,169.62603954397753,48956,Opp Blk 458,1.37781617357511,103.89688283812272
14331,169.48810382119683,18689,Opp Blk 70B,1.27694611110347,103.8110680555484
92201,169.31487889273356,19458,Aft Lor M Telok Kurau,1.31117244269722,103.9112378097299
40101,169.14911262232545,32454,KK Women & Child Hosp,1.31036186651665,103.84779148902439
54369,169.0759537976899,15375,Opp Blk 4025,1.35874638898802,103.85588277797046
70371,169.0224173792466,58203,Macpherson Stn Exit A,1.32623288866609,103.88932330108935
67131,169.01973198269496,25495,Bakau Stn/Blk 122F,1.38767805568948,103.90527388892869
70301,168.96665566193462,40735,Aft Paya Lebar St,1.33965760027057,103.88575915318087
75289,168.84541707784294,46314,Opp Blks 741/742,1.36045667202312,103.93331674675824
63069,168.57002732431866,38333,Blk 25,1.36637999879956,103.89194715850095
66511,168.32610823661028,19188,Yio Chu Kang Amenity Ctr,1.37665021193432,103.87172116805385
84579,167.80033206577045,50001,Aft Chai Chee St,1.32584772443012,103.91948961283839
50169,167.7577626690965,38201,Aft Irrawaddy Rd,1.32647401158756,103.84420812253344
59529,167.75603151157065,43505,Opp Yishun Sapphire,1.44035052900307,103.8318142995419
59059,167.73820779493644,127430,Blk 608,1.42054602879781,103.83497942324875
98019,167.73278384996715,89653,Opp Blk 149A,1.3622609999684,103.96338699998489
77331,167.713480925084,108349,Blk 747A,1.3782973982979,103.93338764757789
46369,167.51847564776065,30045,Blk 413,1.42760121342773,103.77315906940312
44669,167.41716513206532,39789,Opp Blk 532,1.38428576640159,103.76489752763662
97331,167.4,6685,Bef Changi Prison Cplx,1.3556366037228,103.97509801681349
14381,167.3745824522693,87247,Blk 109,1.27413014152159,103.82554290547176
62141,167.28521794061908,33849,Opp Blk 1,1.35149112412235,103.87515194713767
84631,166.9859103048163,28992,Opp Waterfront Waves,1.33879275233871,103.92948245969215
27241,166.88172043010752,6205,Hall 7,1.33998726585628,103.68089382456998
23311,166.7590027700831,1926,Keppel Shipyard,1.30178638897679,103.67745555601714
64481,166.75753503551545,69477,Bet Blks 930/931,1.37514474329335,103.8807864140804
21771,166.72248269703059,23893,AFT CORP DR,1.3265799244816,103.72373023682435
64529,166.50867176559302,24740,Hougang Polyclinic,1.3699286957754,103.88933520735068
64409,166.2520563335072,66358,Blk 477A,1.37820165544364,103.90352727356866
59081,166.13232751846613,16934,Blk 774,1.42371474872973,103.83164666791833
85069,166.1320023260322,54919,Bedok Mkt Pl,1.33172434076631,103.9474077910704
80091,165.71268489466607,118561,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
60039,165.66887825952784,17218,Opp Blk 66,1.31996473842763,103.86983042567824
28659,165.65972492035124,136751,IMM Bldg,1.33446189256828,103.74767782537164
18029,165.5656108597285,5869,Tempco Mfg,1.29609811481527,103.78918045190079
56071,165.49295774647888,754,Bef Old Upp Thomson Rd,1.38717744383548,103.81964816646843
17319,165.4508797653959,14483,Blk 716,1.30183915639239,103.76229972130764
59129,165.36905700026267,50513,Opp Blk 121,1.43490004260739,103.830267560125
76069,165.244909701728,142906,Blk 147,1.34875342114003,103.94208629087403
93029,165.0480318650422,45249,Mandarin Gdns,1.30851455788092,103.92471047692146
43811,164.9990596200865,28180,Bef Summerhill,1.35839109999144,103.76492799419663
44819,164.9330648027485,22363,Opp West Spring Sec Sch,1.38707539442819,103.76004791400926
83141,164.90850376749194,4922,Aft Lor G Telok Kurau,1.31763611995973,103.90845006395246
80189,164.86486486486487,392,Opp Kallang Squash Ctr,1.3050374120041,103.88107698307338
84589,164.74169741697418,14349,Bef New Upp Changi Rd,1.32311277295983,103.91954371811282
17119,164.71879750042223,15674,Opp Blk 343,1.31728446989719,103.77193266319905
