PATH,TOTAL_TRIPS,BusStopCode
54589/66369,605,54589
63031/65011,605,63031
27501/22479,605,27501
43171/28461,605,43171
44251/46499,605,44251
41029/70101,605,41029
46451/47071,605,46451
76131/78051,605,76131
64009/62139,605,64009
80091/72021,605,80091
92109/81179,605,92109
54289/51079,605,54289
66221/66009,605,66221
81119/70051,605,81119
64119/84011,605,64119
84359/84559,605,84359
59049/63101,605,59049
81029/40011,605,81029
11049/14129,605,11049
83169/82009,605,83169
95069/98029,605,95069
43221/44009,605,43221
21451/22491,605,21451
53009/40019,605,53009
95069/76229,605,95069
28059/28049,605,28059
83119/84021,605,83119
21459/28499,605,21459
80199/90019,605,80199
65469/65539,605,65469
54069/53059,605,54069
76269/76089,605,76269
75241/76071,605,75241
63231/64041,604,63231
55129/54451,604,55129
76199/64381,604,76199
70371/71229,604,70371
40339/43371,604,40339
84449/84379,604,84449
14121/28439,604,14121
22009/42259,604,22009
58129/57129,604,58129
84019/81029,604,84019
64619/63039,604,64619
77031/59061,604,77031
19019/10139,604,19019
40329/43339,604,40329
52451/50179,604,52451
43491/28049,604,43491
27159/22509,604,27159
21379/28519,604,21379
44281/44689,604,44281
64101/67419,604,64101
10171/11551,604,10171
43189/19039,604,43189
83059/83159,604,83059
58259/59259,604,58259
22009/23169,604,22009
17171/28521,604,17171
46069/46421,604,46069
42041/42161,604,42041
91089/90079,604,91089
63241/64529,604,63241
71071/72049,604,71071
75071/75349,604,75071
60081/83119,604,60081
67439/65009,604,67439
72071/76061,604,72071
43581/43521,604,43581
76519/59079,604,76519
70291/62031,604,70291
43267/43161,604,43267
67209/95061,604,67209
65231/65311,604,65231
84569/84239,603,84569
21429/27131,603,21429
59369/59091,603,59369
27361/27131,603,27361
25091/24519,603,25091
43619/18109,603,43619
78101/64381,603,78101
28659/43521,603,28659
20059/11361,603,20059
52089/17171,603,52089
64479/64109,603,64479
60081/70279,603,60081
10071/10339,603,10071
59073/76511,603,59073
43471/43321,603,43471
14319/14259,603,14319
11049/15049,603,11049
54009/82061,603,54009
21631/28099,603,21631
55239/55041,603,55239
65071/65279,603,65071
14291/11511,603,14291
91041/92121,603,91041
10131/11101,603,10131
44289/43641,603,44289
84521/84609,603,84521
63069/82049,603,63069
67141/67389,603,67141
28409/28229,603,28409
54009/81101,603,54009
63061/67139,603,63061
45411/45009,603,45411
98031/98199,603,98031
28511/22411,603,28511
45139/49149,603,45139
43499/44459,603,43499
84489/75221,602,84489
60219/50991,602,60219
53121/54281,602,53121
53151/54031,602,53151
49049/44531,602,49049
30041/44251,602,30041
75009/93079,602,75009
67071/63219,602,67071
64471/63399,602,64471
50051/53121,602,50051
59009/65269,602,59009
42019/51071,602,42019
64019/62139,602,64019
54199/66331,602,54199
43491/28399,602,43491
54571/66461,602,54571
11109/17171,602,11109
14121/10181,602,14121
71189/71091,602,71189
92121/92071,602,92121
52049/52479,602,52049
96361/84111,602,96361
60099/50129,602,60099
14291/11521,602,14291
54009/50221,602,54009
43571/43009,602,43571
22499/22549,602,22499
78051/66351,602,78051
75229/75249,602,75229
14049/14159,602,14049
54011/66481,602,54011
14169/10018,602,14169
57071/59421,602,57071
17169/17111,602,17169
46011/46009,602,46011
64489/64109,602,64489
17009/54241,601,17009
20271/28501,601,20271
95129/65009,601,95129
58161/59259,601,58161
78109/76189,601,78109
65431/96301,601,65431
27139/21421,601,27139
81031/84011,601,81031
84511/82221,601,84511
65009/95129,601,65009
17121/28511,601,17121
14509/14359,601,14509
75239/75151,601,75239
60211/73041,601,60211
14121/14299,601,14121
76131/76101,601,76131
47591/46779,601,47591
54009/50191,601,54009
66101/63369,601,66101
28529/43381,601,28529
76191/97301,601,76191
10169/10369,601,10169
83119/83309,601,83119
28629/28491,601,28629
24009/23081,601,24009
54201/55019,601,54201
52079/51099,601,52079
72069/70281,601,72069
82029/91089,601,82029
59009/80109,601,59009
66221/62189,601,66221
10299/10321,601,10299
82049/81209,601,82049
11409/11181,601,11409
10111/18071,601,10111
52071/70111,600,52071
67189/65061,600,67189
70109/60159,600,70109
11149/13051,600,11149
12101/43061,600,12101
21551/28519,600,21551
63311/63391,600,63311
95049/99049,600,95049
81169/83062,600,81169
64101/59061,600,64101
83131/84009,600,83131
14141/18131,600,14141
58121/58371,600,58121
67401/65301,600,67401
45411/44049,600,45411
50021/53051,600,50021
80289/60119,600,80289
54041/55171,600,54041
84661/40011,600,84661
17239/12029,600,17239
77039/95061,600,77039
71091/76101,600,71091
67531/65321,600,67531
10139/10109,600,10139
82049/17009,600,82049
81049/60121,600,81049
67399/65031,600,67399
43061/44251,600,43061
82029/14121,600,82029
75009/84661,600,75009
63211/64009,600,63211
59141/58349,600,59141
66339/53229,600,66339
67481/67111,600,67481
28531/27451,600,28531
55209/54319,600,55209
64111/66491,600,64111
55129/54059,600,55129
77021/64209,600,77021
76139/84479,600,76139
44269/43161,600,44269
44689/43009,600,44689
84009/81151,599,84009
92059/81119,599,92059
67201/71071,599,67201
54589/53389,599,54589
28071/28281,599,28071
81129/70041,599,81129
21449/21439,599,21449
54247/55121,599,54247
19079/19059,599,19079
53249/54247,599,53249
53379/53229,599,53379
54381/55201,599,54381
77049/98019,599,77049
14259/10129,599,14259
67249/78109,599,67249
63211/54009,599,63211
77079/77039,599,77079
66499/54589,599,66499
54381/66101,599,54381
19089/16159,599,19089
24009/26379,599,24009
44211/40239,599,44211
70201/70221,599,70201
43401/28511,599,43401
53059/40189,599,53059
64009/64209,599,64009
72059/96169,599,72059
97089/85099,599,97089
67551/67381,599,67551
54009/84499,599,54009
54041/55111,598,54041
84239/75169,598,84239
28329/28641,598,28329
54248/53089,598,54248
27441/27361,598,27441
53171/54011,598,53171
42071/28401,598,42071
59269/65069,598,59269
54571/55301,598,54571
76239/96129,598,76239
92229/92201,598,92229
28029/20109,598,28029
64619/64341,598,64619
15161/17321,598,15161
52369/82033,598,52369
17189/11199,598,17189
53061/53359,598,53061
59311/59321,598,59311
64039/63379,598,64039
10151/10181,598,10151
78059/84009,598,78059
17159/18111,598,17159
75079/75009,598,75079
70279/92041,598,70279
84031/76031,598,84031
14131/14279,598,14131
17021/17031,598,17021
84639/84481,598,84639
44501/44579,598,44501
46539/45069,598,46539
66461/67481,598,66461
28031/21449,598,28031
60061/83109,598,60061
54009/70289,597,54009
13021/11161,597,13021
76031/95129,597,76031
64101/68021,597,64101
13011/11409,597,13011
91089/14121,597,91089
70171/82119,597,70171
40239/41011,597,40239
11381/15139,597,11381
20281/20231,597,20281
71139/70109,597,71139
81081/63031,597,81081
22451/27359,597,22451
14159/14119,597,14159
65009/63059,597,65009
70059/81211,597,70059
11159/10209,597,11159
55509/64141,597,55509
92041/84109,597,92041
28299/28451,597,28299
27379/22599,597,27379
70291/64541,597,70291
98099/76051,597,98099
63369/81111,597,63369
96299/96151,597,96299
57081/59119,597,57081
95029/67311,597,95029
99049/77179,597,99049
55039/54241,597,55039
62131/54031,597,62131
54199/54271,597,54199
53379/54311,597,53379
72011/64111,597,72011
48069/44269,597,48069
70191/70371,597,70191
67241/67601,597,67241
92049/70281,597,92049
64461/66389,597,64461
60081/61061,597,60081
28681/28101,597,28681
13071/13081,597,13071
84709/96289,597,84709
21439/27351,597,21439
63059/60179,597,63059
68039/54009,597,68039
92049/84089,597,92049
58101/47119,597,58101
54299/54191,597,54299
44209/14009,597,44209
44009/45159,596,44009
58369/58341,596,58369
14141/11389,596,14141
28341/28421,596,28341
71099/66349,596,71099
13069/10271,596,13069
55141/55301,596,55141
80101/59009,596,80101
63051/63349,596,63051
44189/44469,596,44189
68129/65009,596,68129
14009/44221,596,14009
21371/44031,596,21371
55509/55041,596,55509
56201/59041,596,56201
64579/95109,596,64579
14169/10391,596,14169
66371/65021,596,66371
28651/14009,596,28651
84059/71079,596,84059
63091/72039,596,63091
92231/81179,596,92231
70281/63269,596,70281
64009/64491,596,64009
44029/43429,596,44029
63299/77039,596,63299
11041/11009,596,11041
59049/56029,596,59049
63299/63349,596,63299
43419/44161,596,43419
42191/43009,596,42191
59031/46779,596,59031
75051/78061,596,75051
42051/19071,596,42051
64529/54269,596,64529
80101/50031,596,80101
66479/54289,595,66479
22361/27389,595,22361
46629/46519,595,46629
46781/46801,595,46781
82061/75051,595,82061
22451/27439,595,22451
65019/71071,595,65019
75081/76399,595,75081
20109/11199,595,20109
72051/52321,595,72051
43699/28451,595,43699
27531/22459,595,27531
28459/28049,595,28459
20029/14129,595,20029
76099/75349,595,76099
78071/76239,595,78071
17111/12101,595,17111
27539/28519,595,27539
41021/42011,595,41021
28651/15169,595,28651
70119/52321,595,70119
46461/59619,595,46461
54109/54011,595,54109
68111/59459,595,68111
84009/85061,595,84009
64201/77059,595,64201
81169/82033,595,81169
22341/24009,595,22341
90061/80091,595,90061
66331/64331,595,66331
95029/85099,595,95029
46451/46471,595,46451
53329/53379,595,53329
63289/64031,595,63289
64019/63019,595,64019
95109/67361,595,95109
92081/84031,595,92081
40271/46009,595,40271
43061/46031,595,43061
29041/17171,594,29041
67139/55189,594,67139
72051/71091,594,72051
72059/84709,594,72059
53049/40189,594,53049
80251/82033,594,80251
43809/43549,594,43809
10079/10381,594,10079
67419/65061,594,67419
84401/84049,594,84401
52509/66271,594,52509
78109/78271,594,78109
50189/40019,594,50189
67399/67371,594,67399
64209/63071,594,64209
63039/52079,594,63039
43189/42019,594,43189
96141/76031,594,96141
16171/16009,594,16171
20201/17049,594,20201
47571/47611,594,47571
42161/42249,594,42161
82032/63109,594,82032
20231/17079,594,20231
44259/44129,594,44259
28519/28039,594,28519
54189/81111,594,54189
96251/84481,594,96251
54019/66271,594,54019
84041/84101,594,84041
84029/80069,594,84029
17009/22341,594,17009
55041/60081,594,55041
54411/54439,594,54411
11169/10339,594,11169
92159/80159,594,92159
84489/75361,594,84489
21071/20219,594,21071
84029/71089,593,84029
22009/12101,593,22009
28651/28211,593,28651
46121/47031,593,46121
66371/67049,593,66371
44029/27099,593,44029
67049/59671,593,67049
80011/82032,593,80011
55041/67481,593,55041
76191/52189,593,76191
93029/92221,593,93029
65239/77289,593,65239
21619/21599,593,21619
18289/11361,593,18289
77009/84701,593,77009
43691/43379,593,43691
60121/42089,593,60121
66379/60119,593,66379
67109/67489,593,67109
21079/28099,593,21079
11169/13091,593,11169
76239/76099,593,76239
65271/77289,593,65271
67471/67301,593,67471
76061/77021,593,76061
76139/75229,593,76139
80101/43439,593,80101
63051/63249,593,63051
16169/17101,593,16169
55201/54199,593,55201
46529/49189,593,46529
43449/44009,593,43449
28379/28439,593,28379
44041/45401,593,44041
40231/50191,593,40231
65431/67591,593,65431
17071/20201,593,17071
64359/67401,593,64359
70139/80089,593,70139
21041/28099,592,21041
26251/24009,592,26251
28401/27141,592,28401
95109/58221,592,95109
64009/95131,592,64009
59069/65069,592,59069
44121/42089,592,44121
43349/43409,592,43349
67159/65151,592,67159
59111/46749,592,59111
82071/82081,592,82071
52509/70121,592,52509
92049/46521,592,92049
75239/75141,592,75239
75129/75281,592,75129
65261/77329,592,65261
64071/64391,592,64071
15041/20101,592,15041
45139/42019,592,45139
44131/44261,592,44131
24009/27421,592,24009
77051/77341,592,77051
47041/58019,592,47041
82049/81189,592,82049
54011/59031,592,54011
50159/50211,592,50159
67259/77039,592,67259
64119/64481,592,64119
27311/27329,592,27311
28009/52009,592,28009
66351/67069,592,66351
40341/43351,592,40341
17069/16069,592,17069
46431/46279,592,46431
40239/10209,592,40239
14141/14171,592,14141
40191/44269,592,40191
17211/17201,592,17211
67759/67551,592,67759
66351/77239,592,66351
84639/84491,592,84639
25771/25709,592,25771
46641/58259,591,46641
59049/56209,591,59049
73049/71091,591,73049
62059/63279,591,62059
92121/93091,591,92121
80101/43499,591,80101
15149/14009,591,15149
92051/95109,591,92051
52189/50038,591,52189
64049/63059,591,64049
53221/52279,591,53221
40071/41041,591,40071
44441/44141,591,44441
17181/28659,591,17181
66141/66009,591,66141
75229/84481,591,75229
76541/46009,591,76541
84461/84529,591,84461
96169/84009,591,96169
59009/55259,591,59009
94099/93049,591,94099
52071/81111,591,52071
76031/98051,591,76031
76101/95039,591,76101
70271/70109,591,70271
50209/50059,591,50209
43411/52509,591,43411
57029/55509,591,57029
58299/58369,591,58299
44321/44609,591,44321
67041/64129,591,67041
55049/55309,591,55049
48051/59009,591,48051
75149/75231,591,75149
96069/84049,591,96069
63199/53231,591,63199
42259/52071,591,42259
43649/44291,591,43649
93069/92139,591,93069
46088/46611,591,46088
44491/44579,591,44491
14129/83062,590,14129
44259/21681,590,44259
43701/28399,590,43701
64381/63049,590,64381
43069/42109,590,43069
14051/10341,590,14051
54641/54659,590,54641
76039/84599,590,76039
67181/67359,590,67181
47591/46859,590,47591
68239/67401,590,68239
11119/10109,590,11119
50159/60211,590,50159
76079/84039,590,76079
67409/67441,590,67409
20039/16099,590,20039
85091/95901,590,85091
64031/65011,590,64031
81051/83101,590,81051
11519/17151,590,11519
78151/96289,590,78151
96039/84069,590,96039
63299/64201,590,63299
28499/17189,590,28499
43179/52509,590,43179
81171/81191,590,81171
28371/22009,590,28371
92129/14141,590,92129
66351/66131,590,66351
46359/46339,590,46359
45389/45329,590,45389
58259/47119,590,58259
59261/46769,590,59261
54329/53241,590,54329
54581/55201,590,54581
59341/59589,590,59341
84591/96281,590,84591
65009/63291,590,65009
53161/59041,590,53161
76219/76149,590,76219
84059/82069,590,84059
61099/52321,590,61099
66371/64361,590,66371
28301/28659,590,28301
68111/67221,590,68111
59049/67071,590,59049
84499/84539,590,84499
52089/51099,589,52089
78109/78151,589,78109
46151/46309,589,46151
65159/67411,589,65159
84031/99041,589,84031
28051/21429,589,28051
97169/76249,589,97169
97019/96059,589,97019
65341/67591,589,65341
59099/56059,589,59099
43411/52081,589,43411
64529/64441,589,64529
67249/65061,589,67249
78141/78111,589,78141
14141/11131,589,14141
40011/53061,589,40011
59141/47619,589,59141
96151/96121,589,96151
92111/93081,589,92111
54319/54101,589,54319
24511/25331,589,24511
59469/64109,589,59469
52321/52131,589,52321
76109/84101,589,76109
65169/77289,589,65169
27441/22459,589,27441
68029/63149,589,68029
64361/65061,589,64361
59761/59061,589,59761
46361/46509,589,46361
46511/46369,589,46511
15229/15131,589,15229
54291/81111,589,54291
76221/75059,589,76221
78109/78119,589,78109
75009/92059,589,75009
98011/95041,589,98011
46101/46211,483302,46211
46219/46109,300406,46109
46109/45139,233941,45139
46069/46009,160764,46009
45139/46101,135547,46101
46008/46069,119445,46069
53389/53231,95824,53231
46009/46101,88099,46101
27389/22009,76061,22009
63059/63039,75689,63039
59009/59469,74781,59469
28091/21449,70729,21449
44009/44621,68399,44621
53281/53009,68127,53009
22599/22009,67710,22009
44629/44009,67473,44009
17201/17009,66883,17009
22009/27381,66860,27381
52331/52009,64929,52009
17009/17201,64773,17201
17041/17171,62083,17171
53009/53381,59314,53381
53009/53289,58550,53289
47619/46779,57535,46779
54261/66331,57120,66331
20239/28009,56090,28009
45321/45421,55582,45421
45421/45329,55485,45329
84011/84031,52929,84031
46799/46779,52408,46779
53239/53381,52345,53381
46189/46009,52282,46009
44509/44009,51588,44009
52481/52009,51263,52009
75131/75009,50822,75009
76351/75009,50643,75009
10169/10149,50403,10149
46529/46069,49942,46069
53379/53231,49653,53231
52009/52311,49596,52311
83062/84011,49424,84011
59079/59111,49281,59111
52009/52339,47988,52339
84049/84039,47794,84039
22009/21421,47569,21421
66339/54269,47540,54269
46109/46521,47348,46521
28009/20231,47236,20231
77009/78109,46805,78109
44291/44009,46487,44009
75009/76359,46182,76359
59239/59009,46114,59009
21591/28091,46081,28091
84059/84039,46015,84039
65009/65271,45377,65271
59091/59239,45361,59239
46779/46399,45223,46399
21429/22009,44794,22009
44009/44501,44526,44501
59009/59389,44516,59389
52009/52489,44317,52489
65279/65009,44309,65009
78101/77009,44143,77009
46779/46869,43793,46869
54261/54281,43775,54281
77009/77201,43747,77201
46009/46651,43682,46651
45321/45411,43571,45411
46009/46159,43500,46159
27279/22529,43276,22529
28399/28091,42919,28091
46771/46791,42866,46791
84031/84051,42759,84051
46009/46971,42709,46971
44009/44551,42661,44551
17151/17171,42572,17171
54009/54389,42212,54389
45131/46101,42207,46101
58351/58251,41809,58251
81111/92041,41405,92041
46009/46981,40808,46981
59419/59009,40637,59009
44531/30039,40518,30039
28639/28009,40409,28009
22009/22591,40266,22591
46009/46179,39440,46179
17069/17171,39424,17171
63031/63051,39389,63051
46659/46009,39245,46009
46541/46009,39020,46009
46841/46779,38889,46779
45411/45329,38433,45329
28499/28009,37997,28009
29031/28009,37989,28009
28091/21599,37794,21599
44539/44299,37602,44299
28009/28671,37048,28671
58259/58359,36817,58359
46009/46149,36779,46149
45321/45401,36678,45401
43009/43189,36600,43189
84009/84231,36316,84231
45439/45329,36291,45329
46009/46431,36114,46431
59391/59009,35977,59009
46009/47521,35854,47521
84021/84031,35783,84031
46151/46009,35753,46009
46009/47501,35723,47501
59181/59072,35674,59072
44559/44009,35598,44009
75169/75009,35582,75009
