,BusStopCode,RoadName,Description,Latitude,Longitude
3628,75289,Tampines Ave 9,Opp Blks 741/742,1.36045667202312,103.93331674675824
3629,75291,Tampines Ave 10,Aft Tampines Ave 9,1.36149182194897,103.93076720725303
3630,75299,Tampines Ave 10,Bef Tampines Ave 9,1.36239101738996,103.93106617032824
3631,75311,Tampines Ave 10,Tampines Dormitory,1.36707803417357,103.93078207971784
3632,75319,Tampines Ave 10,Opp Tampines Dormitory,1.36720805556001,103.93106194445039
3633,75329,Tampines St 71,Poi Ching Pr Sch,1.35775471736024,103.93627195175705
3634,75339,Tampines St 71,Blk 734,1.35846309875614,103.93415212517196
3635,75341,Bedok Reservoir Rd,Opp The Clearwater Condo,1.33832204097015,103.933861255669
3636,75349,Bedok Reservoir Rd,The Clearwater Condo,1.33811824869625,103.9339578151498
3637,75351,Tampines Ave 10,Bef TPE,1.37364163782281,103.93077504301999
3638,75359,Tampines Ave 10,Aft TPE,1.37438650022455,103.93147946559002
3639,75361,Tampines Ave 10,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374
3640,75369,Tampines Ave 10,Opp HNS Micro Siltronic,1.37079630405212,103.93056528604264
3641,75371,Tampines Ave 10,Aft Tampines Ave 5,1.35909826524265,103.93052373888251
3642,75379,Tampines Ave 10,Bef Tampines Ave 5,1.35943002306953,103.9309897702735
3643,75381,Tampines Ind Ave 5,T5@TAMPINES,1.373188889,103.9266
3644,75391,Tampines Ind Ave 5,OPP SILTRONIC,1.37507,103.9213
3645,75401,Tampines Ave 10,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169045
3646,75409,Tampines Ave 10,THE SANTORINI,1.35220181029011,103.92724068972525
3647,75411,Tampines Ave 10,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906
3648,75419,Tampines Ave 10,AFT TAMPINES AVE 5,1.35575831547919,103.92918587034406
3649,75461,Tampines Avenue 11,Reebonz Bldg,1.36591354266845,103.93360116833266
3650,75469,Tampines Avenue 11,Opp Reebonz Bldg,1.36626888891089,103.93315812393162
3651,76031,Tampines Ave 2,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026745
3652,76039,Tampines Ave 2,TAMPINES EAST STN EXIT C,1.35506418976437,103.9555498102644
3653,76041,Tampines St 82,BLK 842C,1.35122178461773,103.9365069000221
3654,76049,Tampines St 82,OPP BLK 842C,1.35118252345739,103.93633200959248
3655,76051,Tampines Ave 5,Our Tampines Hub,1.35313809279079,103.9412639409046
3656,76059,Tampines Ave 5,Opp Our Tampines Hub,1.35296163572491,103.94165154852797
3657,76061,Tampines Ave 5,Blk 938,1.3482019444416,103.94189805552267
3658,76069,Tampines Ave 5,Blk 147,1.34875342114003,103.94208629087403
3659,76071,Tampines Ave 2,Blk 141,1.34802638899143,103.94517805600674
3660,76079,Tampines Ave 2,Blk 101,1.34794388891649,103.94563500000055
3661,76081,Tampines Ave 2,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937
3662,76089,Tampines Ave 2,The Holy Trinity Ch,1.34916805553714,103.94923388889873
3663,76091,Tampines Ave 2,Blk 206,1.35071636446812,103.95275166965992
3664,76099,Tampines Ave 2,Blk 285,1.35026359502623,103.95249172187374
3665,76101,Tampines Ave 2,Tampines East CC,1.35303315550855,103.95480210652737
3666,76109,Tampines Ave 2,Blk 302,1.35296639979416,103.9551184525466
3667,76111,Tampines Ave 4,Blk 945,1.35157455446947,103.94023387732626
3668,76119,Tampines Ave 4,Opp Blk 945,1.35188664573357,103.94009028016603
3669,76121,Tampines Ave 4,Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168992
3670,76129,Tampines Ave 4,St. Hilda's Sec Sch,1.34988214931301,103.93791583710507
3671,76131,Tampines Ave 4,UOB Tampines Ctr,1.35184112001279,103.94254133694142
3672,76139,Tampines Ave 4,Opp Century Sq,1.35162691843499,103.94385009279503
3673,76141,Tampines Ave 4,Tampines Stn/Int,1.35366689109025,103.94609060451609
3674,76149,Tampines Ave 4,Opp Tampines Stn/Int,1.35370728527221,103.94636710560508
3675,76151,Tampines St 21,Blk 237,1.35533098906606,103.9470479110451
3676,76159,Tampines St 21,Opp Blk 237,1.35517831738683,103.94720149012322
3677,76161,Tampines St 21,Opp Blk 248,1.35258745876643,103.94758343695361
3678,76169,Tampines St 21,Blk 248,1.3524530559991,103.9474516670289
3679,76171,Tampines St 21,Blk 266,1.35177947844792,103.95042351024047
3680,76179,Tampines St 21,Opp Blk 266,1.35172938925372,103.95069571840816
3681,76181,Tampines St 23,Blk 216,1.35384110037439,103.95308027923268
3682,76189,Tampines St 23,Opp Blk 216,1.3537000000187,103.95279611102576
3683,76191,Tampines Ave 7,BLK 401,1.3569438864901,103.94477445426702
3684,76199,Tampines Ave 7,BLK 503,1.35660016333768,103.94535428432116
3685,76201,Tampines Ave 7,Blk 423,1.35687499368341,103.9479674220669
3686,76209,Tampines Ave 7,Blk 233,1.35660332787929,103.94766913185744
3687,76211,Tampines Ave 7,Blk 449,1.35674667237884,103.95100259167165
3688,76219,Tampines Ave 7,Blk 230E,1.35644168689504,103.95114418566536
3689,76221,Tampines Ave 7,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733993
3690,76229,Tampines Ave 7,OPP TAMPINES EAST STN,1.35614001051089,103.95353851635838
3691,76231,Tampines Ave 7,Tampines JC/Opp Blk 390,1.35666908955685,103.95736200626966
3692,76239,Tampines Ave 7,Blk 390/Opp Tampines JC,1.3564927293972,103.95754826481253
3693,76241,Tampines Ave 7,Blk 497D,1.35845802746258,103.95917058122039
3694,76249,Tampines Ave 7,Blk 370,1.35836639849151,103.95947435534286
3695,76251,Tampines St 45,Blk 487B,1.35970826873107,103.95823716945422
3696,76259,Tampines St 45,Opp Blk 487B,1.35967015846114,103.95842446373796
3697,76261,Tampines St 45,Blk 489B,1.36164005637877,103.95740032197719
3698,76269,Tampines St 45,Opp Blk 489A,1.36187820405808,103.95739818627865
3699,76271,Tampines St 45,Dunman Sec Sch,1.36181167182029,103.95518343875231
3700,76279,Tampines St 45,Blk 491C,1.3618856073242,103.95504580030337
3701,76281,Tampines Ave 4,East View Pr Sch,1.34758373789104,103.93848632286071
3702,76289,Tampines Ave 4,Opp East View Pr Sch,1.34738728491099,103.93814569319093
3703,76291,Tampines St 22,Angsana Pr Sch,1.3488330441336,103.95120760822915
3704,76301,Tampines St 22,Blk 283,1.34907001187678,103.95354386528878
3705,76311,Tampines Ave 9,Blk 460/Opp Tampines JC,1.35791501506433,103.95535655821823
3706,76319,Tampines Ave 9,Tampines JC/Opp Blk 454,1.35765005311874,103.95558714864025
3707,76329,Tampines St 11,Blk 125,1.34644501660314,103.94989623103628
3708,76339,Tampines St 11,Opp Tampines Changkat Cc,1.34547166699324,103.94698416699394
3709,76341,Tampines Ave 9,Blk 464,1.35976305104284,103.95535006454477
3710,76349,Tampines Ave 9,Dunman Sec Sch,1.3603851367314,103.95556569101933
3711,76351,Tampines Ave 9,Blk 484,1.36213822350227,103.95309131019367
3712,76359,Tampines Ave 9,Blk 493B,1.36209168075863,103.95217875196944
3713,76361,Tampines Ave 9,Blk 430,1.36002524992852,103.95032266084807
3714,76369,Tampines Ave 9,Blk 496F,1.36025642698418,103.95022273065783
3715,76371,Tampines St 42,Blk 459,1.35852839462785,103.95427534853701
3716,76391,Tampines St 41,Blk 418,1.35844376751138,103.947541136035
3717,76399,Tampines St 41,Blk 417,1.3586225675181,103.94723337005571
3718,76401,Tampines St 21,Blk 230B,1.35501333299594,103.95086166698833
3719,76409,Tampines St 21,Blk 259,1.35484670853897,103.9507954515594
3720,76411,Tampines St 32,Ngee Ann Sec Sch,1.35385001382018,103.95742752062093
3721,76419,Tampines St 32,Blk 307A,1.35366243500181,103.95648530342
3722,76421,Tampines St 32,Opp Blk 331,1.35384124345467,103.95987193850509
3723,76429,Tampines St 32,Blk 331,1.35369222069272,103.9595890045465
3724,76431,Tampines St 33,BLK 333,1.3527912713989,103.96245119245184
3725,76439,Tampines St 33,Blk 351,1.35288166702581,103.96260527798987
3726,76441,Tampines St 33,OPP BLK 345,1.35219503409437,103.96105194447786
3727,76449,Tampines St 33,Blk 343,1.35207508249597,103.96113006140774
3728,76451,Tampines St 33,BLK 324,1.35220340979899,103.95928609997816
3729,76459,Tampines St 33,Blk 323,1.35208003080961,103.95873194771903
3730,76461,Tampines St 34,Eden Condo,1.35610972200156,103.95981833302024
3731,76469,Tampines St 34,East Spring Sec Sch,1.35630339357193,103.95985048163843
3732,76471,Tampines St 42,BLK 444,1.35855302099722,103.95134500001934
3733,76511,Tampines Concourse,THE TAMPINES TRILLIANT,1.35940728864246,103.93942626783013
3734,76519,Tampines Concourse,BET BLKS 524B/523D,1.35920624506603,103.93921870101352
3735,76521,Tampines Concourse,OPP BLK 519A,1.357468889,103.940775
3736,76529,Tampines Concourse,BLK 519A,1.357528889,103.9405089
3737,76541,Tampines Ave 9,Citylife@ Tampines,1.36023180021367,103.94053134805151
3738,76549,Tampines Ave 9,Opp Citylife@ Tampines,1.3604278704904,103.94061354425413
3739,76551,Tampines Ctrl 1,TAMPINES STN EXIT D,1.355401,103.943599
3740,76559,Tampines Ctrl 1,AFT TAMPINES STN EXIT E,1.35556499992374,103.9434688889217
3741,77009,Pasir Ris Dr 3,Pasir Ris Int,1.3737224021188,103.95021243108012
3742,77011,Pasir Ris Dr 1,Opp Blk 515,1.37376489998905,103.94266590001561
3743,77019,Pasir Ris Dr 1,Blk 515,1.3737108000359,103.94351079998545
3744,77021,Pasir Ris Dr 1,Opp Blk 571,1.3726630000055,103.94557280001845
3745,77029,Pasir Ris Dr 1,Blk 571,1.37274960000662,103.94597779999948
3746,77031,Pasir Ris Dr 1,Aft Pasir Ris Ctrl,1.37116337071002,103.9483810573245
3747,77039,Pasir Ris Dr 1,Bef Pasir Ris Ctrl,1.37159118708865,103.94834855629753
3748,77041,Pasir Ris Dr 1,Blk 541,1.36944854648197,103.95130450100082
3749,77049,Pasir Ris Dr 1,Pasir Ris Town Pk,1.36963556960047,103.95158314847573
3750,77051,Pasir Ris Dr 1,Blk 115,1.36908504460753,103.95508527984948
3751,77059,Pasir Ris Dr 1,Blk 425,1.36936138996292,103.95506338293471
3752,77061,Elias Rd,Ris Grandeur,1.37377216806532,103.94041320097696
3753,77069,Elias Rd,Opp Ris Grandeur,1.37414972830656,103.94081177255107
3754,77071,Elias Rd,Blk 633,1.37810945408117,103.94127900809487
3755,77079,Elias Rd,Elias Mall,1.37728664750339,103.94145255170352
3756,77081,Elias Rd,Aft Pasir Ris Dr 3,1.38026998386867,103.94265250854711
3757,77089,Elias Rd,Bef Pasir Ris Dr 3,1.38005668836989,103.9426864870342
3758,77091,Elias Rd,AFT PASIR RIS AVE,1.38042637835149,103.94547139015036
3759,77099,Elias Rd,Bef Pasir Ris Ave,1.38042138903141,103.94637916697367
3760,77101,Elias Rd,Bef Pasir Ris Rd,1.38073471255879,103.9482518388129
3761,77109,Elias Rd,Aft Pasir Ris Rd,1.3805263866174,103.94826215873827
3762,77111,Pasir Ris Rd,Bef Pasir Ris Way,1.38219835929252,103.94638094436415
3763,77119,Pasir Ris Rd,Aft Pasir Ris Way,1.38222775917912,103.94657905489993
3764,77129,Pasir Ris Rd,Opp Unit 104,1.38396304779096,103.94374627572016
3765,77131,Pasir Ris St 52,Blk 502,1.3755835643888,103.94652128223
3766,77139,Pasir Ris St 52,Blk 582,1.37518089319612,103.94649798163485
3767,77141,Pasir Ris St 52,Blk 519,1.37380309020358,103.9452981948771
3768,77161,Pasir Ris Dr 10,Blk 741,1.37752492323898,103.93657565115056
3769,77169,Pasir Ris Dr 10,Meridian JC,1.37694324707892,103.9363320444146
3770,77171,Pasir Ris Ctrl,Opp Pasir Ris Town Pk,1.37276133738912,103.95064755544978
3771,77179,Pasir Ris Ctrl,Pasir Ris Town Pk,1.37254332490473,103.95081255052568
3772,77181,Elias Rd,Blk 638,1.37591147273628,103.94109934608323
3773,77189,Elias Rd,Blk 613,1.3755564005294,103.94124910119332
3774,77191,Pasir Ris Dr 3,Blk 500A,1.37654807606486,103.94602815996554
3775,77199,Pasir Ris Dr 3,Opp Blk 500A,1.37707803132455,103.94566567184114
3776,77201,Pasir Ris Dr 3,Aft Blk 601,1.37864001176536,103.94276350247947
3777,77209,Pasir Ris Dr 3,Opp Blk 601,1.37902915784394,103.94271591238348
3778,77211,Pasir Ris Dr 3,Blk 626,1.37999169580419,103.94094544562029
3779,77219,Pasir Ris Dr 3,Opp Blk 626,1.3805766269449,103.94064766803564
3780,77221,Pasir Ris Dr 10,Blk 651,1.37954502345926,103.93830035527515
3781,77231,Pasir Ris Dr 1,Meridian JC,1.37670503142246,103.93844026085439
3782,77239,Pasir Ris Dr 1,Blk 643,1.37741830757924,103.93793201117523
3783,77241,Pasir Ris Dr 1,Opp Blk 640,1.37531331487507,103.940272636011
3784,77249,Pasir Ris Dr 1,Blk 640,1.37599439507295,103.939861116152
3785,77251,Pasir Ris Dr 3,Blk 713,1.38223834152443,103.93864433688064
3786,77259,Pasir Ris Dr 3,Opp Blk 713,1.3827163599648,103.93855855739126
3787,77261,Pasir Ris Dr 12,Blk 717,1.38285811735056,103.93615875590504
3788,77269,Pasir Ris Dr 12,Opp Blk 717,1.38289337444624,103.9357870042478
3789,77271,Pasir Ris Dr 12,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
3790,77279,Pasir Ris Dr 12,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568
3791,77281,Pasir Ris Dr 1,Blk 740,1.37837166677052,103.93618729229594
3792,77289,Pasir Ris Dr 1,Blk 738,1.37889759950996,103.93596534133927
3793,77291,Pasir Ris St 71,Blk 753,1.37746279073187,103.93476034022859
3794,77301,Pasir Ris St 71,Blk 778,1.37419765728407,103.93864478052231
3795,77309,Pasir Ris St 71,Opp Blk 778,1.37437639672106,103.93874482147835
3796,77311,Pasir Ris St 71,Bet Blks 771/772,1.37581953068998,103.936865329717
3797,77319,Pasir Ris St 71,Opp Blks 771/772,1.37554666701554,103.93754166696733
3798,77321,Pasir Ris Ctrl,Aft Pasir Ris St 53,1.37313477197799,103.94802646457005
3799,77329,Pasir Ris Ctrl,Bef Pasir Ris St 53,1.37283117687855,103.94765867700548
3800,77331,Pasir Ris Dr 12,Blk 747A,1.3782973982979,103.93338764757789
3801,77339,Pasir Ris Dr 12,Aft TPE,1.3780301775267,103.93278653475954
3802,77341,Pasir Ris St 51,Opp Blk 569,1.36973888889645,103.94849805552538
3803,77349,Pasir Ris St 51,Blk 569,1.37000783675508,103.94874237905681
3804,77351,Pasir Ris St 51,Blk 562,1.36789609661968,103.95008847029645
3805,77359,Pasir Ris St 51,Blk 564,1.36808803474125,103.95001861343128
3806,77361,Pasir Ris St 51,Blk 555,1.36800665136778,103.95173655442387
3807,77369,Pasir Ris St 51,Opp Blk 555,1.36836666126193,103.95166401714877
3808,77371,Pasir Ris Dr 8,Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118
3809,77379,Pasir Ris Dr 8,Bef Pasir Ris Dr 3,1.37468886777036,103.94801300636183
3810,78049,Pasir Ris Dr 1,Blk 612,1.3744627816256,103.94180578126523
3811,78051,Pasir Ris Dr 1,Blk 197,1.36625310810093,103.96118122599651
3812,78059,Pasir Ris Dr 1,Blk 210,1.36677606799955,103.96113744871693
3813,78061,Pasir Ris Dr 1,Blk 104,1.36824361151738,103.95848117561664
3814,78069,Pasir Ris Dr 1,Blk 442,1.36869168470813,103.95815838787027
3815,78071,Pasir Ris Dr 6,Blk 446,1.37031163160495,103.95718010428234
3816,78079,Pasir Ris Dr 6,Blk 429,1.36995048419615,103.95691414168428
3817,78081,Pasir Ris Dr 6,Blk 467,1.37368803498525,103.95635599319583
3818,78089,Pasir Ris Dr 6,Blk 405,1.37361141865113,103.95608873577847
3819,78091,Pasir Ris Cl,Opp Downtown East,1.37681617858505,103.95624713617742
3820,78099,Jln Loyang Besar,Aft Loyang Gdns,1.37740660071471,103.95708795238238
3821,78101,Pasir Ris Dr 3,Opp Downtown East,1.37506644391944,103.95404801695994
3822,78109,Pasir Ris Dr 3,Downtown East,1.37533322687905,103.95388142049359
3823,78111,Pasir Ris Dr 3,Blk 479,1.37545781179514,103.95798631897796
3824,78119,Pasir Ris Dr 3,Opp Blk 479,1.37568000002841,103.95796611110238
3825,78121,Pasir Ris Dr 3,Bet Blks 232/233,1.37485968829133,103.96200053620825
3826,78129,Pasir Ris Dr 3,Opp Blk 233,1.37513135750693,103.9621203385503
3827,78131,Pasir Ris Dr 3,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912
3828,78139,Pasir Ris Dr 3,Opp Pasir Ris Pr Sch,1.37321804486777,103.9639885558376
3829,78141,Pasir Ris Dr 3,Greenview Sec Sch,1.37005889868954,103.96366520875914
3830,78149,Pasir Ris Dr 3,Opp Greenview Sec Sch,1.36970105283111,103.96411887211589
3831,78151,Pasir Ris Dr 4,Blk 230,1.37239496316057,103.96078021168164
3832,78159,Pasir Ris Dr 4,Opp Blk 230,1.37246473904375,103.96053778303401
3833,78161,Pasir Ris Dr 4,Blk 216,1.36900499745113,103.96052175997124
3834,78169,Pasir Ris Dr 4,Opp Blk 216,1.36906973013181,103.96024801184656
3835,78171,Pasir Ris St 11,Blk 108,1.36780002450028,103.95673805301494
3836,78179,Pasir Ris St 11,Opp Blk 108,1.36767,103.95648
3837,78181,Pasir Ris St 11,Bef Blk 187,1.36476141959655,103.95905802330991
3838,78189,Pasir Ris St 11,Opp Opp Blk 187,1.3646,103.95896
3839,78191,Pasir Ris St 11,Aft Blk 182,1.36488943048941,103.96176906896966
3840,78199,Pasir Ris St 11,Opp White Sands Pri Sch,1.36477,103.96189
3841,78201,Pasir Ris St 21,Opp Blk 242,1.37134689166636,103.96205663680765
3842,78209,Pasir Ris St 21,Blk 242,1.3713650312338,103.96221418839181
3843,78211,Pasir Ris St 21,Blk 204,1.36790255939851,103.96243675215658
3844,78219,Pasir Ris St 21,Opp Blk 204,1.36725694472542,103.96327818546209
3845,78221,Pasir Ris Dr 4,Blk 231A CP,1.37417517709229,103.96122560227602
3846,78229,Pasir Ris Dr 4,Blk 485,1.37411139885456,103.96093853137384
3847,78231,Pasir Ris St 41,Opp Blk 482,1.373443032341,103.95986036196572
3848,78241,Pasir Ris St 41,Bet Blks 453/454,1.37211000864374,103.95765320446608
3849,78251,Jln Loyang Besar,Lighthouse,1.37824090541171,103.9595522242097
3850,78259,Jln Loyang Besar,Opp Lighthouse,1.37802115263457,103.95936584739643
3851,78261,Jln Loyang Besar,Opp Ripple Bay,1.37865831081472,103.9606174383779
3852,78269,Jln Loyang Besar,Ripple Bay,1.37861875398733,103.96096176266686
3853,78271,Jln Loyang Besar,Casa Pasir Ris,1.37922254801698,103.96383348445823
3854,78279,Jln Loyang Besar,Opp Loyang Townhse,1.37923567744466,103.96426677704831
3855,80009,Lor 1 Geylang,Lor 1 Geylang Ter,1.3111642220841,103.87216341433337
3856,80011,Kallang Rd,AFT PADANG JERINGAU,1.30972720802554,103.86737828692955
3857,80029,Kallang Rd,Bef Kg Bugis,1.3094187398083,103.86753497349068
3858,80031,Sims Ave,Kallang Stn,1.31107705658993,103.8713149052975
3859,80039,Geylang Rd,Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651483
3860,80049,Geylang Rd,Aft Sims Way,1.31077707819718,103.87363663982293
3861,80051,Sims Ave,Aft Lor 1 Geylang,1.31251499997324,103.87326194447365
3862,80069,Geylang Rd,Opp Mohd Salleh Mque,1.31214703288286,103.87715016317217
3863,80071,Sims Ave,Yi Xiu Fty Bldg,1.31380009198455,103.87655394006379
3864,80089,Geylang Rd,Bef Lor 18 Geylang,1.31274483593155,103.88080516731976
3865,80091,Sims Ave,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
3866,80101,Lor 1 Geylang,Kallang Stn/Opp Blk 2C,1.31251933500742,103.87153830811837
3867,80109,Lor 1 Geylang,Opp Kallang Stn/Blk 2C,1.31324473748019,103.871430158598
3868,80111,Sims Way,Bef Geylang Rd,1.30987138105238,103.87551499911487
3869,80119,Sims Way,Aft Geylang Rd,1.30992065473549,103.87599804972949
3870,80141,Mountbatten Rd,Opp S.A. Deaf,1.30711835522323,103.87989373246151
3871,80149,Mountbatten Rd,S.A. Deaf,1.3074963710946,103.8798058337351
3872,80151,Nicoll Highway,Opp Suntec City,1.2964053214202,103.85791133392289
3873,80159,Nicoll Highway,Suntec City,1.295962316986,103.85795174896221
3874,80161,Nicoll Highway,Opp Nicoll Highway Stn,1.30032715605093,103.8624541086332
3875,80169,Nicoll Highway,Nicoll Highway Stn,1.30070547633658,103.86336013257065
3876,80171,Stadium Walk,CP F,1.30084075195035,103.87715353250198
3877,80179,Stadium Cres,Opp CP F,1.30059405278951,103.87712870384925
3878,80181,Stadium Blvd,Kallang Squash Ctr,1.30508439498564,103.87969842035083
3879,80189,Stadium Blvd,Opp Kallang Squash Ctr,1.3050374120041,103.88107698307338
3880,80191,Stadium Walk,Opp S'pore Indoor Stadium,1.30160887226464,103.87540590231113
3881,80199,Stadium Cres,S'pore Indoor Stadium,1.30155838525089,103.87513532479657
3882,80211,Nicoll Highway,Opp Natl Stadium,1.30712803633755,103.87548108759093
3883,80219,Nicoll Highway,Natl Stadium,1.30674381370885,103.875264139574
3884,80229,Sims Dr,Blk 45,1.3172897212662,103.87810554835914
3885,80231,Sims Dr,Opp Blk 53,1.31856503177728,103.88010860959606
3886,80239,Sims Dr,Bef Blk 53,1.31846350927886,103.88051104388848
3887,80249,Sims Pl,Blk 49 Mkt/FC,1.31693643112186,103.87985994146072
3888,80251,Guillemard Rd,Aft Lor 14 Geylang,1.31009487384598,103.87992501726275
3889,80259,Guillemard Rd,Aft Chen Li Presby Ch,1.30989499998519,103.87988833298908
3890,80269,Lor 17 Geylang,Bef Sims Ave,1.31501452983156,103.8783609867014
3891,80271,Mountbatten Rd,Opp Mountbatten Stn,1.30511398524943,103.8831203007559
3892,80279,Mountbatten Rd,Mountbatten Stn Exit B,1.30514903438296,103.88342000727887
3893,80289,Sims Pl,Sims Pl Ter,1.31607500002964,103.8793280559861
3894,80291,Geylang Bahru,Blk 82,1.3195596877041,103.87229334189442
3895,80299,Geylang Bahru,Opp Blk 82,1.31954835158003,103.87197222899434
