node_id,name,jurisdiction,jurisdiction_description,country_codes,countries,incorporation_date,inactivation_date,struck_off_date,closed_date,ibcRUC,status,company_type,service_provider,sourceID,valid_until,note
82002954,Bunga Jambu Ltd.,BM,Bermuda,BMU,Bermuda,09-OCT-1997,,,11-OCT-2012,EC 23956,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002961,"Heritage Reinsurance Company, Ltd.",BM,Bermuda,BMU,Bermuda,14-NOV-1997,,,,EC 24104,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002963,"Asia Market Investments, Ltd.",BM,Bermuda,BMU;IDN;USA,Bermuda;Indonesia;United States,30-OCT-1997,,,03-FEB-1998,EC 24046,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002991,AQUEOUS TRUSTEE LIMITED,BM,Bermuda,,,14-NOV-1997,,,06-AUG-2007,EC 24102,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002993,Chia Tai Pharmaceutical Holdings Limited,BM,Bermuda,BMU;CHN,Bermuda;China,06-FEB-1998,,,21-MAY-1998,EC 24498,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002996,TPV Technology Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,12-JAN-1998,,,,EC 24378,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002860,STI Holdings Limited,BM,Bermuda,BMU,Bermuda,03-JUL-1997,,,09-JAN-1998,EC 23547,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002862,Unitas Services Limited,BM,Bermuda,BMU,Bermuda,04-JUL-1997,,,20-OCT-1997,EC 23551,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002865,Automated Systems Holdings Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,08-AUG-1997,,,,23686,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002867,"Needham Capital International, Ltd.",BM,Bermuda,BMU,Bermuda,05-DEC-1997,,,05-MAR-1998,EC 24207,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002870,Oil Developments Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,11-JUL-1997,,,01-MAR-2013,EC 23589,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002877,DAH SING INSURANCE COMPANY LIMITED,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,14-JUL-1998,,,,EC 25241,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002899,Mabuhay Space Holdings Limited,BM,Bermuda,BMU,Bermuda,02-SEP-1997,,,14-JUL-2010,EC 23785,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002931,"Direct Overseas, Ltd",BM,Bermuda,BMU,Bermuda,09-OCT-1997,,,15-AUG-2007,EC 23955,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002888,Unitas Purchasing Limited,BM,Bermuda,BMU,Bermuda,08-AUG-1997,,,09-JAN-2001,EC 23687,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002890,Unitas Finance Limited,BM,Bermuda,BMU,Bermuda,08-AUG-1997,,,29-OCT-1997,EC 23688,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002935,Snap-on SecureCorp Insurance Company Ltd.,BM,Bermuda,BMU,Bermuda,24-SEP-1997,,,25-MAR-2011,EC 23886,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002941,China Homes Limited,BM,Bermuda,BMU,Bermuda,06-OCT-1997,,,30-DEC-2009,EC 23940,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002689,"Symposium Asset Management, Ltd.",BM,Bermuda,BMU,Bermuda,12-FEB-1997,,,08-JUL-1997,EC 22964,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002698,ASM Pacific (Bermuda) Limited,BM,Bermuda,BMU,Bermuda,22-JAN-1997,,,,EC 22880,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002727,Atlantic Crossing Ltd.,BM,Bermuda,BMU,Bermuda,25-FEB-1997,,,11-OCT-2012,EC 23007,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002732,APL (BERMUDA) LTD.,BM,Bermuda,BMU,Bermuda,07-MAR-1997,,,,EC 23039,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002756,Golden Spike South Sumatra Limited,BM,Bermuda,BMU,Bermuda,26-MAR-1997,,,29-JUL-1997,EC 23141,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002760,EHC Ltd.,BM,Bermuda,BMU,Bermuda,22-OCT-1997,,,,EC 24004,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002754,Global Telesystems Holdings Ltd.,BM,Bermuda,BMU,Bermuda,24-MAR-1997,,,11-OCT-2012,EC 23122,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002808,"New Ocean Insurance Co., Ltd.",BM,Bermuda,BMU,Bermuda,10-JUN-1997,,,,EC 23444,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002847,REXLot Holdings Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,08-AUG-1997,,,,EC 23685,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002854,NLD Group Ltd.,BM,Bermuda,AUS;BMU,Australia;Bermuda,03-JUL-1997,,,31-DEC-1997,EC 23550,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82002783,China Distri-Park Limited,BM,Bermuda,BMU,Bermuda,22-APR-1997,,,17-DEC-1997,EC 23259,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003876,SAC Brazil (Backhaul) Ltd.,BM,Bermuda,BMU,Bermuda,01-JUL-1999,,,09-AUG-1999,26684,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003808,Noah Insurance Company Ltd.,BM,Bermuda,BMU,Bermuda,18-OCT-1999,,,,EC 26933,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003834,Shanghai Zendai Property Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,19-AUG-1992,,,,EC 17614,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003789,SAC Panama Landing Ltd.,BM,Bermuda,BMU,Bermuda,21-MAY-1999,,,08-JUL-1999,EC 26497,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003817,South American Crossing (Backhaul) Ltd.,BM,Bermuda,BMU,Bermuda,07-JUN-1999,,,04-AUG-1999,EC 26560,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003818,Asia Standard Hotel Group Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,21-JAN-1997,,,,EC 22869,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003709,FLAG Telecom Development Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,17-MAR-1999,,,18-MAR-1999,EC 26206,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003715,South American Crossing Holdings (Subsea) Ltd.,BM,Bermuda,BMU,Bermuda,29-MAR-1999,,,27-APR-1999,EC 26265,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003716,South American Crossing (Subsea) Ltd.,BM,Bermuda,BMU,Bermuda,29-MAR-1999,,,27-APR-1999,EC 26256,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003725,"Dole International, Ltd.",BM,Bermuda,BMU,Bermuda,25-MAR-1999,,,,EC 26268,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003744,HX Holding Limited,BM,Bermuda,BMU,Bermuda,19-APR-1999,,,09-NOV-1999,EC 26339,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003745,Logistic Limited,BM,Bermuda,BMU,Bermuda,23-APR-1999,,,08-JUN-1999,EC 26353,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003747,Ageas Asia Holdings Limited,BM,Bermuda,BMU;HKG;NLD,Bermuda;Hong Kong;Netherlands,17-MAY-1999,,,,EC 26446,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003757,"Cathay Insurance (Bermuda) Co., Ltd.",BM,Bermuda,BMU;TWN,Bermuda;Taiwan,10-NOV-1999,,,,EC 27291,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003758,E-Commerce International Ltd.,BM,Bermuda,BMU;CHN;SGP,Bermuda;China;Singapore,03-MAY-1999,,,,EC 26386,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003732,Aquarius Platinum Limited,BM,Bermuda,BMU,Bermuda,08-APR-1999,,,22-JUN-1999,EC 26290,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003996,APP Far East Finance (Bermuda) Limited,BM,Bermuda,BMU;IND;IDN,Bermuda;India;Indonesia,22-SEP-1999,,,06-MAR-2008,EC 27067,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003988,Pobeda Partners Ltd.,BM,Bermuda,BMU,Bermuda,16-SEP-1999,,,15-SEP-1999,EC 27038,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004013,"Marigold Indemnity, Limited",BM,Bermuda,BMU,Bermuda,06-DEC-1999,,,,EC 27344,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004022,Arbor Property and Casualty Limited,BM,Bermuda,BMU,Bermuda,10-NOV-1999,,,30-JUN-2008,EC 27267,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004057,Moon Light Partners Ltd.,BM,Bermuda,BMU,Bermuda,25-JUN-2003,,,21-AUG-2003,EC 33831,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003885,APP China Finance (Bermuda) Limited,BM,Bermuda,BMU;IDN,Bermuda;Indonesia,02-JUL-1999,,,01-JUL-1999,EC 26715,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003887,Fastech Synergy Ltd.,BM,Bermuda,BMU;PHL;SGP,Bermuda;Philippines;Singapore,10-SEP-1999,,,,EC 26900,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003895,China Innovationpay Group Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,17-AUG-1999,,,,EC 26893,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003781,The Quant Group Ltd.,BM,Bermuda,BMU;THA,Bermuda;Thailand,17-MAY-1999,,,,EC 26466,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003937,Lusutihi Investments Ltd.,BM,Bermuda,BMU;MYS,Bermuda;Malaysia,10-AUG-1999,,,02-SEP-1999,EC 26867,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003934,GuocoLeisure Limited,BM,Bermuda,BMU;SGP,Bermuda;Singapore,29-DEC-1999,,,,27568,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003944,APP China Group Limited,BM,Bermuda,BMU,Bermuda,17-AUG-1999,,,19-AUG-1999,EC 26892,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003962,Atlantic Crossing II Ltd.,BM,Bermuda,BMU,Bermuda,02-FEB-2000,,,25-FEB-2000,27713,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003966,Asia Global Crossing Ltd.,BM,Bermuda,BMU,Bermuda,28-SEP-1999,,,10-AUG-2007,27062,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003392,"SolAmerica, Ltd.",BM,Bermuda,BMU,Bermuda,22-MAY-1998,,,,EC 24960,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003394,Sun Life Financial (Hong Kong) Limited,BM,Bermuda,BMU;CAN;HKG,Bermuda;Canada;Hong Kong,30-MAR-1999,,,,EC 26273,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003402,SCCL Fiji Limited,BM,Bermuda,BMU;NZL,Bermuda;New Zealand,11-JUN-1998,,,,25042,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003403,SCCL Australia Limited,BM,Bermuda,BMU;NZL,Bermuda;New Zealand,11-JUN-1998,,,,25038,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003369,ASIA PULP & PAPER COMPANY (CHINA) LTD.,BM,Bermuda,BMU;SGP,Bermuda;Singapore,19-FEB-1998,,,06-MAR-2008,EC 24540,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003370,"Floramerica Investments, Ltd.",BM,Bermuda,BMU,Bermuda,04-MAY-1998,,,07-MAR-2013,EC 24880,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003371,Strategic Management Services Ltd.,BM,Bermuda,BMU;SGP,Bermuda;Singapore,09-APR-1998,,,27-JUL-1998,EC 24772,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003377,Pan American Crossing Holdings Ltd.,BM,Bermuda,BMU,Bermuda,30-APR-1998,,,06-MAY-2011,EC 24858,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003382,Pan American Crossing Ltd.,BM,Bermuda,BMU,Bermuda,30-APR-1998,,,06-MAY-2011,EC 24859,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003407,SCCL New Zealand Limited,BM,Bermuda,BMU;NZL,Bermuda;New Zealand,11-JUN-1998,,,,25043,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003408,CABLE MANAGEMENT LIMITED,BM,Bermuda,BMU;NZL,Bermuda;New Zealand,11-JUN-1998,,,,25045,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003474,Lend Lease Asian Retail Investment Fund 1 Ltd.,BM,Bermuda,BMU,Bermuda,29-AUG-2006,,,28-FEB-2011,EC 38848,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003452,Global Crossing Landing Holdings Ltd.,BM,Bermuda,BMU,Bermuda,08-JUL-1998,,,24-JUL-1998,EC 25198,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003457,Global Crossing Network Center Ltd.,BM,Bermuda,BMU,Bermuda,01-SEP-1998,,,02-OCT-1998,EC 25401,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003515,Pacific Carriage Holdings Limited,BM,Bermuda,BMU;NZL,Bermuda;New Zealand,21-SEP-1998,,,,25480,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003516,Pacific Carriage Limited,BM,Bermuda,BMU;NZL,Bermuda;New Zealand,21-SEP-1998,,,,25481,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003517,BOC Aviation (Bermuda) Limited,BM,Bermuda,BMU;SGP,Bermuda;Singapore,15-SEP-1998,,,,EC 25446,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003524,Container Marketing Services Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,08-OCT-1998,,,30-OCT-2012,EC 25566,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003525,PAC Panama Ltd.,BM,Bermuda,BMU,Bermuda,05-OCT-1998,,,21-OCT-1998,EC 25537,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003552,Interpacific International Limited,BM,Bermuda,BHS;BMU;CHE,Bahamas;Bermuda;Switzerland,15-OCT-1998,,,27-OCT-1998,EC 25573,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003579,Devon Energy Insurance Company Limited,BM,Bermuda,BMU,Bermuda,23-NOV-1998,,,,EC 25682,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003590,Positano Partners Ltd.,BM,Bermuda,BMU;USA,Bermuda;United States,20-NOV-1998,,,22-DEC-1998,EC 25727,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003615,DBS Group Holdings (Hong Kong) Ltd.,BM,Bermuda,BMU;SGP,Bermuda;Singapore,02-DEC-1998,,,,EC 25784,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003616,Greenwich International Reinsurance Limited,BM,Bermuda,BMU,Bermuda,22-DEC-1998,,,27-MAY-1999,EC 25900,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003629,FLAG Atlantic Holdings Limited,BM,Bermuda,BMU,Bermuda,15-DEC-1998,,,13-NOV-2012,EC 25863,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003638,Xenex Innovations Ltd.,BM,Bermuda,BMU;CAN,Bermuda;Canada,01-JAN-1999,,,16-MAR-1999,EC 25926,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003649,Global Crossing Holdings II Ltd.,BM,Bermuda,BMU,Bermuda,24-DEC-1998,,,26-JAN-1999,EC 25913,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003673,FLAG Telecom Holdings Limited,BM,Bermuda,BMU,Bermuda,03-FEB-1999,,,14-NOV-2012,EC 26044,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82003641,Willis Corroon Catastrophe Fund Ltd.,BM,Bermuda,BMU,Bermuda,07-APR-1999,,,15-JUN-1999,25945,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004080,"Biosensors International Group, Ltd.",BM,Bermuda,BMU;USA,Bermuda;United States,28-MAY-1998,,,01-OCT-2006,EC 24983,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004094,Asia Integrated Agri Resources Limited,BM,Bermuda,BMU;HKG;MUS,Bermuda;Hong Kong;Mauritius,24-NOV-1999,,,,EC 27374,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004105,Giant Wireless Technology Limited,BM,Bermuda,BMU;CHN;HKG;SGP,Bermuda;China;Hong Kong;Singapore,01-JAN-2000,,,,EC 27547,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004106,Telecom Holdings Ltd,BM,Bermuda,BMU;PHL,Bermuda;Philippines,10-MAR-2000,,,17-MAR-2000,EC 27998,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004075,Asian Integrated Systems Ltd.,BM,Bermuda,BMU,Bermuda,22-NOV-1999,,,30-NOV-1999,EC#-27355,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004157,Global Crossing Intellectual Property Ltd.,BM,Bermuda,BMU,Bermuda,13-JAN-2000,,,02-MAR-2000,EC 27610,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004158,"Nusantara Energy Resources, Ltd.",BM,Bermuda,BMU,Bermuda,12-APR-2001,,,28-MAY-2001,EC 30367,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004167,tech@BIL Limited,BM,Bermuda,BMU;SGP,Bermuda;Singapore,02-FEB-2000,,,31-JAN-2000,EC 27716,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004179,FDS Networks Group Ltd.,BM,Bermuda,BMU;HKG;SGP,Bermuda;Hong Kong;Singapore,19-JAN-2000,,,,27646,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004183,Goldfinch Limited,BM,Bermuda,BMU;SGP,Bermuda;Singapore,27-JAN-2000,,,,EC 27699,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004196,ASTRO Overseas Limited,BM,Bermuda,BMU;MYS,Bermuda;Malaysia,27-JAN-2000,,,,EC 27692,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004213,Mindtrac.com (Bermuda) Limited,BM,Bermuda,BMU;IND,Bermuda;India,31-JAN-2000,,,02-FEB-2000,EC 27720,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004214,go4i.com (Bermuda) Limited,BM,Bermuda,BMU;CYM,Bermuda;Cayman Islands,31-JAN-2000,,,02-FEB-2000,EC 27721,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004346,M Channel Corporation Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,08-MAY-2000,,,06-SEP-2007,EC 28447,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004322,Bergesen d.y. (Bermuda) Ltd.,BM,Bermuda,BMU;NOR,Bermuda;Norway,05-APR-2000,,,17-MAR-2000,EC 28167,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004329,FLAG Asia Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,10-APR-2000,,,17-APR-2000,EC 28214,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004331,FLAG Asia Holdings Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,10-APR-2000,,,17-APR-2000,EC 28213,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004344,VST Technology (Holdings) Limited,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,01-MAY-2000,,,03-MAY-2000,EC 28391,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004252,Aquila Energy Re Ltd.,BM,Bermuda,BMU,Bermuda,08-JUN-2000,,,07-DEC-2009,EC 28547,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004256,Asia Company No. 1 Limited,BM,Bermuda,BMU;MYS,Bermuda;Malaysia,03-MAR-2000,,,25-JAN-2000,EC 27901,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004261,ATEC Microelectronics Limited,BM,Bermuda,BMU;PHL,Bermuda;Philippines,26-APR-2000,,,02-NOV-2000,EC 28389,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004266,Redcliffe Insurance Ltd.,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,14-DEC-1988,,,,EC 14205,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004267,WOH (USA) LIMITED,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,01-SEP-1987,,,02-JUN-2000,EC 13083,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004268,OMNI HOTELS INTERNATIONAL LTD.,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,14-MAR-1989,,,,14423,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004269,MARCO POLO INTERNATIONAL HOTELS LIMITED,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,03-JUL-1984,,,16-MAY-2000,EC 10752,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004270,MARCO POLO HOTELS MANAGEMENT LTD.,BM,Bermuda,BMU;HKG,Bermuda;Hong Kong,18-JUL-1984,,,,10779,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004281,Golden Digital Venture Ltd.,BM,Bermuda,BMU,Bermuda,10-MAR-2000,,,02-JUN-2000,EC#-27991,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004282,Golden Digital B2B Ltd.,BM,Bermuda,BMU,Bermuda,10-MAR-2000,,,02-JUN-2000,EC#-27996,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004283,Golden Digital Resources Ltd.,BM,Bermuda,BMU,Bermuda,10-MAR-2000,,,01-JUN-2000,EC#-27993,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004284,Golden Digital Infra Ltd.,BM,Bermuda,,,10-MAR-2000,,,02-JUN-2000,EC#-27994,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004285,Asia Trade Alliance Ltd.,BM,Bermuda,BMU,Bermuda,10-MAR-2000,,,02-JUN-2000,EC#-27992,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004287,FLAG Pacific Holdings Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,31-MAR-2000,,,31-MAR-2000,EC 28118,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
82004288,FLAG Pacific Limited,BM,Bermuda,BMU;GBR,Bermuda;United Kingdom,31-MAR-2000,,,31-MAR-2000,EC 28120,,,Appleby,Paradise Papers - Appleby,Appleby data is current through 2014,
