id,driverRef,season,roundId,raceName,lap,time,position
1729,grosjean,2016,2,Bahrain Grand Prix,40,101.445,5
1730,max_verstappen,2016,2,Bahrain Grand Prix,40,98.404,6
1731,massa,2016,2,Bahrain Grand Prix,40,98.098,7
1732,kvyat,2016,2,Bahrain Grand Prix,40,96.977,8
1733,vandoorne,2016,2,Bahrain Grand Prix,40,99.224,9
1734,bottas,2016,2,Bahrain Grand Prix,40,97.356,10
1735,ericsson,2016,2,Bahrain Grand Prix,40,99.22,11
1736,wehrlein,2016,2,Bahrain Grand Prix,40,98.766,12
1737,nasr,2016,2,Bahrain Grand Prix,40,98.43,13
1738,kevin_magnussen,2016,2,Bahrain Grand Prix,40,96.73,14
1739,hulkenberg,2016,2,Bahrain Grand Prix,40,97.775,15
1740,perez,2016,2,Bahrain Grand Prix,40,96.616,16
1741,haryanto,2016,2,Bahrain Grand Prix,40,99.935,17
1742,rosberg,2016,2,Bahrain Grand Prix,41,94.482,1
1743,hamilton,2016,2,Bahrain Grand Prix,41,102.181,2
1744,raikkonen,2016,2,Bahrain Grand Prix,41,95.487,3
1745,ricciardo,2016,2,Bahrain Grand Prix,41,99.282,4
1746,max_verstappen,2016,2,Bahrain Grand Prix,41,98.574,5
1747,massa,2016,2,Bahrain Grand Prix,41,98.321,6
1748,kvyat,2016,2,Bahrain Grand Prix,41,97.217,7
1749,grosjean,2016,2,Bahrain Grand Prix,41,122.963,8
1750,vandoorne,2016,2,Bahrain Grand Prix,41,102.669,9
1751,bottas,2016,2,Bahrain Grand Prix,41,97.789,10
1752,ericsson,2016,2,Bahrain Grand Prix,41,99.266,11
1753,wehrlein,2016,2,Bahrain Grand Prix,41,102.322,12
1754,nasr,2016,2,Bahrain Grand Prix,41,98.699,13
1755,kevin_magnussen,2016,2,Bahrain Grand Prix,41,98.13,14
1756,hulkenberg,2016,2,Bahrain Grand Prix,41,98.743,15
1757,perez,2016,2,Bahrain Grand Prix,41,96.728,16
1758,haryanto,2016,2,Bahrain Grand Prix,41,99.787,17
1759,rosberg,2016,2,Bahrain Grand Prix,42,95.577,1
1760,raikkonen,2016,2,Bahrain Grand Prix,42,95.454,2
1761,hamilton,2016,2,Bahrain Grand Prix,42,115.927,3
1762,ricciardo,2016,2,Bahrain Grand Prix,42,101.777,4
1763,max_verstappen,2016,2,Bahrain Grand Prix,42,98.486,5
1764,massa,2016,2,Bahrain Grand Prix,42,98.2,6
1765,kvyat,2016,2,Bahrain Grand Prix,42,96.891,7
1766,grosjean,2016,2,Bahrain Grand Prix,42,96.095,8
1767,bottas,2016,2,Bahrain Grand Prix,42,97.333,9
1768,ericsson,2016,2,Bahrain Grand Prix,42,99.041,10
1769,vandoorne,2016,2,Bahrain Grand Prix,42,117.878,11
1770,nasr,2016,2,Bahrain Grand Prix,42,100.671,12
1771,kevin_magnussen,2016,2,Bahrain Grand Prix,42,97.704,13
1772,hulkenberg,2016,2,Bahrain Grand Prix,42,97.501,14
1773,perez,2016,2,Bahrain Grand Prix,42,96.85,15
1774,wehrlein,2016,2,Bahrain Grand Prix,42,118.063,16
1775,haryanto,2016,2,Bahrain Grand Prix,42,100.734,17
1776,rosberg,2016,2,Bahrain Grand Prix,43,95.778,1
1777,raikkonen,2016,2,Bahrain Grand Prix,43,95.62,2
1778,hamilton,2016,2,Bahrain Grand Prix,43,94.677,3
1779,max_verstappen,2016,2,Bahrain Grand Prix,43,98.609,4
1780,ricciardo,2016,2,Bahrain Grand Prix,43,117.142,5
1781,massa,2016,2,Bahrain Grand Prix,43,98.558,6
1782,kvyat,2016,2,Bahrain Grand Prix,43,97.334,7
1783,grosjean,2016,2,Bahrain Grand Prix,43,96.235,8
1784,bottas,2016,2,Bahrain Grand Prix,43,97.229,9
1785,ericsson,2016,2,Bahrain Grand Prix,43,99.33,10
1786,vandoorne,2016,2,Bahrain Grand Prix,43,97.688,11
1787,nasr,2016,2,Bahrain Grand Prix,43,99.916,12
1788,kevin_magnussen,2016,2,Bahrain Grand Prix,43,99.106,13
1789,hulkenberg,2016,2,Bahrain Grand Prix,43,97.07,14
1790,wehrlein,2016,2,Bahrain Grand Prix,43,95.448,15
1791,perez,2016,2,Bahrain Grand Prix,43,97.452,16
1792,haryanto,2016,2,Bahrain Grand Prix,43,99.792,17
1793,rosberg,2016,2,Bahrain Grand Prix,44,95.215,1
1794,raikkonen,2016,2,Bahrain Grand Prix,44,96.348,2
1795,hamilton,2016,2,Bahrain Grand Prix,44,94.946,3
1796,max_verstappen,2016,2,Bahrain Grand Prix,44,98.752,4
1797,ricciardo,2016,2,Bahrain Grand Prix,44,96.064,5
1798,massa,2016,2,Bahrain Grand Prix,44,98.519,6
1799,grosjean,2016,2,Bahrain Grand Prix,44,96.532,7
1800,kvyat,2016,2,Bahrain Grand Prix,44,99.863,8
1801,bottas,2016,2,Bahrain Grand Prix,44,97.246,9
1802,ericsson,2016,2,Bahrain Grand Prix,44,100.4,10
1803,vandoorne,2016,2,Bahrain Grand Prix,44,96.121,11
1804,kevin_magnussen,2016,2,Bahrain Grand Prix,44,97.635,12
1805,nasr,2016,2,Bahrain Grand Prix,44,101.226,13
1806,hulkenberg,2016,2,Bahrain Grand Prix,44,97.819,14
1807,wehrlein,2016,2,Bahrain Grand Prix,44,96.103,15
1808,perez,2016,2,Bahrain Grand Prix,44,99.033,16
1809,haryanto,2016,2,Bahrain Grand Prix,44,102.499,17
1810,rosberg,2016,2,Bahrain Grand Prix,45,95.806,1
1811,raikkonen,2016,2,Bahrain Grand Prix,45,95.967,2
1812,hamilton,2016,2,Bahrain Grand Prix,45,95.754,3
1813,max_verstappen,2016,2,Bahrain Grand Prix,45,99.117,4
1814,ricciardo,2016,2,Bahrain Grand Prix,45,96.465,5
1815,massa,2016,2,Bahrain Grand Prix,45,98.527,6
1816,grosjean,2016,2,Bahrain Grand Prix,45,96.964,7
1817,bottas,2016,2,Bahrain Grand Prix,45,97.447,8
1818,kvyat,2016,2,Bahrain Grand Prix,45,116.461,9
1819,vandoorne,2016,2,Bahrain Grand Prix,45,96.992,10
1820,ericsson,2016,2,Bahrain Grand Prix,45,100.915,11
1821,kevin_magnussen,2016,2,Bahrain Grand Prix,45,97.76,12
1822,nasr,2016,2,Bahrain Grand Prix,45,99.32,13
1823,hulkenberg,2016,2,Bahrain Grand Prix,45,98.254,14
1824,wehrlein,2016,2,Bahrain Grand Prix,45,96.411,15
1825,perez,2016,2,Bahrain Grand Prix,45,97.279,16
1826,haryanto,2016,2,Bahrain Grand Prix,45,119.892,17
1827,rosberg,2016,2,Bahrain Grand Prix,46,95.724,1
1828,raikkonen,2016,2,Bahrain Grand Prix,46,96.272,2
1829,hamilton,2016,2,Bahrain Grand Prix,46,95.844,3
1830,ricciardo,2016,2,Bahrain Grand Prix,46,98.14,4
1831,max_verstappen,2016,2,Bahrain Grand Prix,46,101.787,5
1832,grosjean,2016,2,Bahrain Grand Prix,46,96.839,6
1833,massa,2016,2,Bahrain Grand Prix,46,99.748,7
1834,bottas,2016,2,Bahrain Grand Prix,46,97.474,8
1835,kvyat,2016,2,Bahrain Grand Prix,46,95.885,9
1836,vandoorne,2016,2,Bahrain Grand Prix,46,96.979,10
1837,ericsson,2016,2,Bahrain Grand Prix,46,99.649,11
1838,kevin_magnussen,2016,2,Bahrain Grand Prix,46,97.744,12
1839,hulkenberg,2016,2,Bahrain Grand Prix,46,97.64,13
1840,nasr,2016,2,Bahrain Grand Prix,46,100.391,14
1841,wehrlein,2016,2,Bahrain Grand Prix,46,99.562,15
1842,perez,2016,2,Bahrain Grand Prix,46,97.408,16
1843,haryanto,2016,2,Bahrain Grand Prix,46,97.077,17
1844,rosberg,2016,2,Bahrain Grand Prix,47,95.752,1
1845,raikkonen,2016,2,Bahrain Grand Prix,47,95.99,2
1846,hamilton,2016,2,Bahrain Grand Prix,47,96.327,3
1847,ricciardo,2016,2,Bahrain Grand Prix,47,96.385,4
1848,grosjean,2016,2,Bahrain Grand Prix,47,96.949,5
1849,massa,2016,2,Bahrain Grand Prix,47,98.914,6
1850,max_verstappen,2016,2,Bahrain Grand Prix,47,117.219,7
1851,bottas,2016,2,Bahrain Grand Prix,47,97.935,8
1852,kvyat,2016,2,Bahrain Grand Prix,47,96.431,9
1853,vandoorne,2016,2,Bahrain Grand Prix,47,98.108,10
1854,ericsson,2016,2,Bahrain Grand Prix,47,99.111,11
1855,kevin_magnussen,2016,2,Bahrain Grand Prix,47,98.067,12
1856,hulkenberg,2016,2,Bahrain Grand Prix,47,98.138,13
1857,wehrlein,2016,2,Bahrain Grand Prix,47,98.753,14
1858,perez,2016,2,Bahrain Grand Prix,47,98.089,15
1859,nasr,2016,2,Bahrain Grand Prix,47,105.09,16
1860,haryanto,2016,2,Bahrain Grand Prix,47,96.685,17
1861,rosberg,2016,2,Bahrain Grand Prix,48,96.217,1
1862,raikkonen,2016,2,Bahrain Grand Prix,48,96.315,2
1863,hamilton,2016,2,Bahrain Grand Prix,48,95.537,3
1864,ricciardo,2016,2,Bahrain Grand Prix,48,96.573,4
1865,grosjean,2016,2,Bahrain Grand Prix,48,96.986,5
1866,massa,2016,2,Bahrain Grand Prix,48,98.568,6
1867,max_verstappen,2016,2,Bahrain Grand Prix,48,95.57,7
1868,bottas,2016,2,Bahrain Grand Prix,48,97.576,8
1869,kvyat,2016,2,Bahrain Grand Prix,48,96.392,9
1870,vandoorne,2016,2,Bahrain Grand Prix,48,98.378,10
1871,ericsson,2016,2,Bahrain Grand Prix,48,100.403,11
1872,kevin_magnussen,2016,2,Bahrain Grand Prix,48,100.204,12
1873,hulkenberg,2016,2,Bahrain Grand Prix,48,98.643,13
1874,wehrlein,2016,2,Bahrain Grand Prix,48,97.161,14
1875,perez,2016,2,Bahrain Grand Prix,48,97.529,15
1876,nasr,2016,2,Bahrain Grand Prix,48,117.545,16
1877,haryanto,2016,2,Bahrain Grand Prix,48,96.919,17
1878,rosberg,2016,2,Bahrain Grand Prix,49,96.28,1
1879,raikkonen,2016,2,Bahrain Grand Prix,49,96.166,2
1880,hamilton,2016,2,Bahrain Grand Prix,49,95.558,3
1881,ricciardo,2016,2,Bahrain Grand Prix,49,96.574,4
1882,grosjean,2016,2,Bahrain Grand Prix,49,96.906,5
1883,massa,2016,2,Bahrain Grand Prix,49,98.586,6
1884,max_verstappen,2016,2,Bahrain Grand Prix,49,95.504,7
1885,bottas,2016,2,Bahrain Grand Prix,49,97.818,8
1886,kvyat,2016,2,Bahrain Grand Prix,49,97.625,9
1887,vandoorne,2016,2,Bahrain Grand Prix,49,97.602,10
1888,ericsson,2016,2,Bahrain Grand Prix,49,100.864,11
1889,kevin_magnussen,2016,2,Bahrain Grand Prix,49,100.926,12
1890,hulkenberg,2016,2,Bahrain Grand Prix,49,99.008,13
1891,wehrlein,2016,2,Bahrain Grand Prix,49,97.623,14
1892,perez,2016,2,Bahrain Grand Prix,49,98.084,15
1893,nasr,2016,2,Bahrain Grand Prix,49,95.36,16
1894,haryanto,2016,2,Bahrain Grand Prix,49,97.507,17
1895,rosberg,2016,2,Bahrain Grand Prix,50,96.194,1
1896,raikkonen,2016,2,Bahrain Grand Prix,50,96.621,2
1897,hamilton,2016,2,Bahrain Grand Prix,50,97.154,3
1898,ricciardo,2016,2,Bahrain Grand Prix,50,96.275,4
1899,grosjean,2016,2,Bahrain Grand Prix,50,97.314,5
1900,massa,2016,2,Bahrain Grand Prix,50,98.761,6
1901,max_verstappen,2016,2,Bahrain Grand Prix,50,95.707,7
1902,kvyat,2016,2,Bahrain Grand Prix,50,98.224,8
1903,bottas,2016,2,Bahrain Grand Prix,50,100.787,9
1904,vandoorne,2016,2,Bahrain Grand Prix,50,97.392,10
1905,kevin_magnussen,2016,2,Bahrain Grand Prix,50,98.362,11
1906,ericsson,2016,2,Bahrain Grand Prix,50,100.146,12
1907,hulkenberg,2016,2,Bahrain Grand Prix,50,99.355,13
1908,wehrlein,2016,2,Bahrain Grand Prix,50,98.739,14
1909,perez,2016,2,Bahrain Grand Prix,50,98.492,15
1910,nasr,2016,2,Bahrain Grand Prix,50,96.429,16
1911,haryanto,2016,2,Bahrain Grand Prix,50,97.294,17
1912,rosberg,2016,2,Bahrain Grand Prix,51,97.264,1
1913,raikkonen,2016,2,Bahrain Grand Prix,51,96.388,2
1914,hamilton,2016,2,Bahrain Grand Prix,51,97.201,3
1915,ricciardo,2016,2,Bahrain Grand Prix,51,96.444,4
1916,grosjean,2016,2,Bahrain Grand Prix,51,97.211,5
1917,max_verstappen,2016,2,Bahrain Grand Prix,51,96.265,6
1918,massa,2016,2,Bahrain Grand Prix,51,99.601,7
1919,kvyat,2016,2,Bahrain Grand Prix,51,98.728,8
1920,bottas,2016,2,Bahrain Grand Prix,51,98.219,9
1921,vandoorne,2016,2,Bahrain Grand Prix,51,97.207,10
1922,kevin_magnussen,2016,2,Bahrain Grand Prix,51,98.114,11
1923,ericsson,2016,2,Bahrain Grand Prix,51,99.15,12
1924,wehrlein,2016,2,Bahrain Grand Prix,51,98.254,13
1925,perez,2016,2,Bahrain Grand Prix,51,98.955,14
1926,hulkenberg,2016,2,Bahrain Grand Prix,51,103.193,15
1927,nasr,2016,2,Bahrain Grand Prix,51,96.225,16
1928,haryanto,2016,2,Bahrain Grand Prix,51,97.347,17
1929,rosberg,2016,2,Bahrain Grand Prix,52,96.721,1
1930,raikkonen,2016,2,Bahrain Grand Prix,52,96.551,2
1931,hamilton,2016,2,Bahrain Grand Prix,52,97.547,3
1932,ricciardo,2016,2,Bahrain Grand Prix,52,96.646,4
1933,grosjean,2016,2,Bahrain Grand Prix,52,97.214,5
1934,max_verstappen,2016,2,Bahrain Grand Prix,52,95.584,6
1935,massa,2016,2,Bahrain Grand Prix,52,99.167,7
1936,kvyat,2016,2,Bahrain Grand Prix,52,96.726,8
1937,bottas,2016,2,Bahrain Grand Prix,52,98.402,9
1938,vandoorne,2016,2,Bahrain Grand Prix,52,97.327,10
1939,kevin_magnussen,2016,2,Bahrain Grand Prix,52,98.081,11
1940,ericsson,2016,2,Bahrain Grand Prix,52,99.13,12
1941,wehrlein,2016,2,Bahrain Grand Prix,52,99.043,13
1942,perez,2016,2,Bahrain Grand Prix,52,99.502,14
1943,nasr,2016,2,Bahrain Grand Prix,52,97.202,15
1944,hulkenberg,2016,2,Bahrain Grand Prix,52,117.943,16
1945,haryanto,2016,2,Bahrain Grand Prix,52,99.372,17
1946,rosberg,2016,2,Bahrain Grand Prix,53,96.632,1
1947,raikkonen,2016,2,Bahrain Grand Prix,53,96.955,2
1948,hamilton,2016,2,Bahrain Grand Prix,53,98.297,3
1949,ricciardo,2016,2,Bahrain Grand Prix,53,96.959,4
1950,grosjean,2016,2,Bahrain Grand Prix,53,97.551,5
1951,max_verstappen,2016,2,Bahrain Grand Prix,53,95.946,6
1952,massa,2016,2,Bahrain Grand Prix,53,99.41,7
1953,kvyat,2016,2,Bahrain Grand Prix,53,96.83,8
1954,bottas,2016,2,Bahrain Grand Prix,53,98.339,9
1955,vandoorne,2016,2,Bahrain Grand Prix,53,97.908,10
1956,kevin_magnussen,2016,2,Bahrain Grand Prix,53,98.118,11
1957,ericsson,2016,2,Bahrain Grand Prix,53,99.3,12
1958,wehrlein,2016,2,Bahrain Grand Prix,53,99.125,13
1959,perez,2016,2,Bahrain Grand Prix,53,100.032,14
1960,nasr,2016,2,Bahrain Grand Prix,53,97.478,15
1961,hulkenberg,2016,2,Bahrain Grand Prix,53,95.188,16
1962,haryanto,2016,2,Bahrain Grand Prix,53,97.873,17
1963,rosberg,2016,2,Bahrain Grand Prix,54,96.519,1
1964,raikkonen,2016,2,Bahrain Grand Prix,54,97.519,2
1965,hamilton,2016,2,Bahrain Grand Prix,54,98.444,3
1966,ricciardo,2016,2,Bahrain Grand Prix,54,96.427,4
1967,grosjean,2016,2,Bahrain Grand Prix,54,97.927,5
1968,max_verstappen,2016,2,Bahrain Grand Prix,54,96.229,6
1969,massa,2016,2,Bahrain Grand Prix,54,99.306,7
1970,kvyat,2016,2,Bahrain Grand Prix,54,96.965,8
1971,bottas,2016,2,Bahrain Grand Prix,54,99.808,9
1972,vandoorne,2016,2,Bahrain Grand Prix,54,97.747,10
1973,kevin_magnussen,2016,2,Bahrain Grand Prix,54,98.612,11
1974,ericsson,2016,2,Bahrain Grand Prix,54,100.073,12
1975,wehrlein,2016,2,Bahrain Grand Prix,54,100.165,13
1976,perez,2016,2,Bahrain Grand Prix,54,100.64,14
1977,nasr,2016,2,Bahrain Grand Prix,54,96.963,15
1978,hulkenberg,2016,2,Bahrain Grand Prix,54,95.64,16
1979,haryanto,2016,2,Bahrain Grand Prix,54,98.128,17
1980,rosberg,2016,2,Bahrain Grand Prix,55,96.902,1
1981,raikkonen,2016,2,Bahrain Grand Prix,55,97.683,2
1982,hamilton,2016,2,Bahrain Grand Prix,55,98.398,3
1983,ricciardo,2016,2,Bahrain Grand Prix,55,96.775,4
1984,grosjean,2016,2,Bahrain Grand Prix,55,97.819,5
1985,max_verstappen,2016,2,Bahrain Grand Prix,55,96.499,6
1986,massa,2016,2,Bahrain Grand Prix,55,100.455,7
1987,kvyat,2016,2,Bahrain Grand Prix,55,97.735,8
1988,bottas,2016,2,Bahrain Grand Prix,55,98.847,9
1989,vandoorne,2016,2,Bahrain Grand Prix,55,98.197,10
1990,kevin_magnussen,2016,2,Bahrain Grand Prix,55,98.769,11
1991,ericsson,2016,2,Bahrain Grand Prix,55,99.548,12
1992,wehrlein,2016,2,Bahrain Grand Prix,55,100.034,13
1993,perez,2016,2,Bahrain Grand Prix,55,101.52,14
1994,nasr,2016,2,Bahrain Grand Prix,55,97.085,15
1995,hulkenberg,2016,2,Bahrain Grand Prix,55,96.069,16
1996,haryanto,2016,2,Bahrain Grand Prix,55,98.301,17
1997,rosberg,2016,2,Bahrain Grand Prix,56,98.36,1
1998,raikkonen,2016,2,Bahrain Grand Prix,56,97.045,2
1999,hamilton,2016,2,Bahrain Grand Prix,56,98.769,3
2000,ricciardo,2016,2,Bahrain Grand Prix,56,97.226,4
2001,grosjean,2016,2,Bahrain Grand Prix,56,97.552,5
2002,max_verstappen,2016,2,Bahrain Grand Prix,56,97.042,6
2003,kvyat,2016,2,Bahrain Grand Prix,56,98.445,7
2004,massa,2016,2,Bahrain Grand Prix,56,101.367,8
2005,bottas,2016,2,Bahrain Grand Prix,56,99.175,9
2006,vandoorne,2016,2,Bahrain Grand Prix,56,98.117,10
2007,kevin_magnussen,2016,2,Bahrain Grand Prix,56,98.857,11
2008,ericsson,2016,2,Bahrain Grand Prix,56,99.781,12
2009,wehrlein,2016,2,Bahrain Grand Prix,56,101.143,13
2010,nasr,2016,2,Bahrain Grand Prix,56,97.55,14
2011,hulkenberg,2016,2,Bahrain Grand Prix,56,97.177,15
2012,perez,2016,2,Bahrain Grand Prix,56,102.797,16
2013,haryanto,2016,2,Bahrain Grand Prix,56,98.706,17
2014,rosberg,2016,2,Bahrain Grand Prix,57,98.101,1
2015,raikkonen,2016,2,Bahrain Grand Prix,57,101.619,2
2016,hamilton,2016,2,Bahrain Grand Prix,57,102.038,3
2017,ricciardo,2016,2,Bahrain Grand Prix,57,96.705,4
2018,grosjean,2016,2,Bahrain Grand Prix,57,98.01,5
2019,max_verstappen,2016,2,Bahrain Grand Prix,57,97.625,6
2020,ricciardo,2016,3,Chinese Grand Prix,1,103.315,1
2021,rosberg,2016,3,Chinese Grand Prix,1,104.084,2
2022,kvyat,2016,3,Chinese Grand Prix,1,105.491,3
2023,perez,2016,3,Chinese Grand Prix,1,106.374,4
2024,hulkenberg,2016,3,Chinese Grand Prix,1,106.981,5
2025,sainz,2016,3,Chinese Grand Prix,1,107.539,6
2026,massa,2016,3,Chinese Grand Prix,1,108.086,7
2027,vettel,2016,3,Chinese Grand Prix,1,108.651,8
2028,button,2016,3,Chinese Grand Prix,1,109.024,9
2029,bottas,2016,3,Chinese Grand Prix,1,109.323,10
2030,ericsson,2016,3,Chinese Grand Prix,1,110.211,11
2031,max_verstappen,2016,3,Chinese Grand Prix,1,110.445,12
2032,alonso,2016,3,Chinese Grand Prix,1,111.011,13
2033,kevin_magnussen,2016,3,Chinese Grand Prix,1,111.502,14
2034,wehrlein,2016,3,Chinese Grand Prix,1,111.972,15
2035,jolyon_palmer,2016,3,Chinese Grand Prix,1,112.61,16
2036,gutierrez,2016,3,Chinese Grand Prix,1,113.193,17
2037,haryanto,2016,3,Chinese Grand Prix,1,113.816,18
2038,grosjean,2016,3,Chinese Grand Prix,1,119.728,19
2039,raikkonen,2016,3,Chinese Grand Prix,1,124.621,20
2040,hamilton,2016,3,Chinese Grand Prix,1,130.729,21
2041,nasr,2016,3,Chinese Grand Prix,1,170.226,22
2042,ricciardo,2016,3,Chinese Grand Prix,2,102.309,1
2043,rosberg,2016,3,Chinese Grand Prix,2,102.293,2
2044,kvyat,2016,3,Chinese Grand Prix,2,103.018,3
2045,perez,2016,3,Chinese Grand Prix,2,103.329,4
2046,hulkenberg,2016,3,Chinese Grand Prix,2,103.678,5
2047,sainz,2016,3,Chinese Grand Prix,2,103.848,6
2048,vettel,2016,3,Chinese Grand Prix,2,103.546,7
2049,button,2016,3,Chinese Grand Prix,2,103.98,8
2050,massa,2016,3,Chinese Grand Prix,2,105.507,9
2051,bottas,2016,3,Chinese Grand Prix,2,104.579,10
2052,max_verstappen,2016,3,Chinese Grand Prix,2,103.984,11
2053,ericsson,2016,3,Chinese Grand Prix,2,105.109,12
2054,alonso,2016,3,Chinese Grand Prix,2,105.014,13
2055,kevin_magnussen,2016,3,Chinese Grand Prix,2,105.169,14
2056,wehrlein,2016,3,Chinese Grand Prix,2,105.356,15
2057,jolyon_palmer,2016,3,Chinese Grand Prix,2,105.885,16
2058,gutierrez,2016,3,Chinese Grand Prix,2,105.589,17
2059,haryanto,2016,3,Chinese Grand Prix,2,105.757,18
2060,raikkonen,2016,3,Chinese Grand Prix,2,127.647,19
2061,hamilton,2016,3,Chinese Grand Prix,2,126.038,20
2062,grosjean,2016,3,Chinese Grand Prix,2,157.946,21
2063,nasr,2016,3,Chinese Grand Prix,2,136.614,22
2064,rosberg,2016,3,Chinese Grand Prix,3,102.469,1
2065,kvyat,2016,3,Chinese Grand Prix,3,103.508,2
2066,perez,2016,3,Chinese Grand Prix,3,103.711,3
2067,hulkenberg,2016,3,Chinese Grand Prix,3,104.292,4
2068,sainz,2016,3,Chinese Grand Prix,3,103.862,5
2069,vettel,2016,3,Chinese Grand Prix,3,103.535,6
2070,button,2016,3,Chinese Grand Prix,3,103.616,7
2071,bottas,2016,3,Chinese Grand Prix,3,103.866,8
2072,massa,2016,3,Chinese Grand Prix,3,104.62,9
2073,max_verstappen,2016,3,Chinese Grand Prix,3,104.563,10
2074,ericsson,2016,3,Chinese Grand Prix,3,104.959,11
2075,alonso,2016,3,Chinese Grand Prix,3,104.83,12
2076,kevin_magnussen,2016,3,Chinese Grand Prix,3,104.911,13
2077,ricciardo,2016,3,Chinese Grand Prix,3,116.349,14
2078,wehrlein,2016,3,Chinese Grand Prix,3,105.534,15
2079,jolyon_palmer,2016,3,Chinese Grand Prix,3,106.105,16
2080,gutierrez,2016,3,Chinese Grand Prix,3,106.284,17
2081,haryanto,2016,3,Chinese Grand Prix,3,106.138,18
2082,raikkonen,2016,3,Chinese Grand Prix,3,101.578,19
2083,hamilton,2016,3,Chinese Grand Prix,3,101.293,20
2084,grosjean,2016,3,Chinese Grand Prix,3,103.09,21
2085,nasr,2016,3,Chinese Grand Prix,3,113.288,22
2086,rosberg,2016,3,Chinese Grand Prix,4,110.507,1
2087,kvyat,2016,3,Chinese Grand Prix,4,115.312,2
2088,perez,2016,3,Chinese Grand Prix,4,117.617,3
2089,massa,2016,3,Chinese Grand Prix,4,116.504,4
2090,vettel,2016,3,Chinese Grand Prix,4,119.537,5
2091,hulkenberg,2016,3,Chinese Grand Prix,4,120.703,6
2092,sainz,2016,3,Chinese Grand Prix,4,120.821,7
2093,button,2016,3,Chinese Grand Prix,4,119.946,8
2094,bottas,2016,3,Chinese Grand Prix,4,119.463,9
2095,alonso,2016,3,Chinese Grand Prix,4,116.784,10
2096,max_verstappen,2016,3,Chinese Grand Prix,4,119.933,11
2097,wehrlein,2016,3,Chinese Grand Prix,4,117.468,12
2098,ericsson,2016,3,Chinese Grand Prix,4,120.682,13
2099,gutierrez,2016,3,Chinese Grand Prix,4,117.863,14
2100,kevin_magnussen,2016,3,Chinese Grand Prix,4,121.499,15
2101,jolyon_palmer,2016,3,Chinese Grand Prix,4,119.143,16
2102,haryanto,2016,3,Chinese Grand Prix,4,120.007,17
2103,ricciardo,2016,3,Chinese Grand Prix,4,139.944,18
2104,raikkonen,2016,3,Chinese Grand Prix,4,123.847,19
2105,hamilton,2016,3,Chinese Grand Prix,4,126.335,20
2106,grosjean,2016,3,Chinese Grand Prix,4,132.376,21
2107,nasr,2016,3,Chinese Grand Prix,4,144.578,22
2108,rosberg,2016,3,Chinese Grand Prix,5,144.578,1
2109,massa,2016,3,Chinese Grand Prix,5,135.552,2
2110,alonso,2016,3,Chinese Grand Prix,5,136.647,3
2111,wehrlein,2016,3,Chinese Grand Prix,5,136.86,4
2112,gutierrez,2016,3,Chinese Grand Prix,5,135.601,5
2113,kvyat,2016,3,Chinese Grand Prix,5,151.966,6
2114,jolyon_palmer,2016,3,Chinese Grand Prix,5,136.824,7
2115,haryanto,2016,3,Chinese Grand Prix,5,135.963,8
2116,perez,2016,3,Chinese Grand Prix,5,151.51,9
2117,bottas,2016,3,Chinese Grand Prix,5,150.343,10
2118,button,2016,3,Chinese Grand Prix,5,152.333,11
2119,sainz,2016,3,Chinese Grand Prix,5,153.592,12
2120,hulkenberg,2016,3,Chinese Grand Prix,5,154.787,13
2121,ericsson,2016,3,Chinese Grand Prix,5,151.01,14
2122,vettel,2016,3,Chinese Grand Prix,5,158.357,15
2123,kevin_magnussen,2016,3,Chinese Grand Prix,5,151.997,16
2124,ricciardo,2016,3,Chinese Grand Prix,5,135.444,17
2125,max_verstappen,2016,3,Chinese Grand Prix,5,158.801,18
2126,raikkonen,2016,3,Chinese Grand Prix,5,135.639,19
2127,hamilton,2016,3,Chinese Grand Prix,5,138.201,20
2128,grosjean,2016,3,Chinese Grand Prix,5,134.803,21
2129,nasr,2016,3,Chinese Grand Prix,5,146.598,22
2130,rosberg,2016,3,Chinese Grand Prix,6,146.533,1
2131,massa,2016,3,Chinese Grand Prix,6,142.252,2
2132,alonso,2016,3,Chinese Grand Prix,6,138.916,3
2133,wehrlein,2016,3,Chinese Grand Prix,6,136.977,4
2134,gutierrez,2016,3,Chinese Grand Prix,6,136.757,5
2135,kvyat,2016,3,Chinese Grand Prix,6,137.192,6
2136,jolyon_palmer,2016,3,Chinese Grand Prix,6,136.737,7
2137,haryanto,2016,3,Chinese Grand Prix,6,136.752,8
2138,perez,2016,3,Chinese Grand Prix,6,136.759,9
2139,bottas,2016,3,Chinese Grand Prix,6,132.651,10
2140,button,2016,3,Chinese Grand Prix,6,132.96,11
2141,sainz,2016,3,Chinese Grand Prix,6,133.195,12
2142,hulkenberg,2016,3,Chinese Grand Prix,6,133.15,13
2143,ericsson,2016,3,Chinese Grand Prix,6,133.294,14
2144,vettel,2016,3,Chinese Grand Prix,6,133.254,15
2145,kevin_magnussen,2016,3,Chinese Grand Prix,6,132.598,16
2146,ricciardo,2016,3,Chinese Grand Prix,6,131.77,17
2147,max_verstappen,2016,3,Chinese Grand Prix,6,131.97,18
2148,raikkonen,2016,3,Chinese Grand Prix,6,118.414,19
2149,hamilton,2016,3,Chinese Grand Prix,6,125.842,20
2150,grosjean,2016,3,Chinese Grand Prix,6,109.195,21
2151,nasr,2016,3,Chinese Grand Prix,6,113.82,22
